site,E,N,z_floor_ft,acc_ha,valley_grade_tan,ux,uy,vx,vy,crest_ft,nwl_ft,H_max_m,abut_L,abut_R,dam_len_m,fill_cfrd_Mm3,fill_rcc_Mm3,gross_Mm3,water_acre,water_out_acre,spill,abut_in_parcel,eff_cfrd,head_m
10,686262.0,4356466.0,3416.429996907658,23.4672,0.19151444159868258,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,3750.0,3730.0,101.67213694254588,150.0,280.0,430.0,2.1448017444069634,0.6716199787135589,2.3796890458017574,19.238636579507624,0.0,False,True,1.1095146915127767,405.384
10,686262.0,4356466.0,3416.429996907658,23.4672,0.19151444159868258,-0.8345119301206996,-0.5509898714915044,0.31622776601683794,-0.9486832980505138,3800.0,3780.0,116.91213694254589,176.0,456.0,632.0,3.41301418977956,1.0638456156010536,3.867545737918946,29.846376395130097,0.0,False,True,1.133175991327696,420.624
11,686578.0,4356178.0,3781.6589557940233,23.4208,0.2568542998572828,-0.7682212795973759,-0.6401843996644799,0.6401843996644799,-0.7682212795973759,3900.0,3880.0,36.0703502739816,58.0,64.0,122.0,0.11847808370119883,0.040441413655878555,0.07055192136425799,1.7672976882531664,0.0,False,True,0.5954849973957175,451.10400000000004
11,686578.0,4356178.0,3781.6589557940233,23.4208,0.2568542998572828,-0.7682212795973759,-0.6401843996644799,0.6401843996644799,-0.7682212795973759,3950.0,3930.0,51.31035027398161,90.0,122.0,212.0,0.3279666078919064,0.10756354988586603,0.24547150604101614,4.096018803199732,0.0,False,True,0.7484649355580749,466.34400000000005
11,686578.0,4356178.0,3781.6589557940233,23.4208,0.2568542998572828,-0.7682212795973759,-0.6401843996644799,0.6401843996644799,-0.7682212795973759,4000.0,3980.0,66.55035027398162,316.0,206.0,522.0,0.9400989633656176,0.30519348926251555,0.618526666134767,8.409490342090571,0.05139791934517039,False,True,0.6579378238227175,481.584
11,686578.0,4356178.0,3781.6589557940233,23.4208,0.2568542998572828,-0.7682212795973759,-0.6401843996644799,0.6401843996644799,-0.7682212795973759,4050.0,4030.0,81.79035027398163,342.0,362.0,704.0,2.0483438651987993,0.6515253832972269,1.5281535936103554,18.74837950267677,2.051963087703341,False,False,0.7460434839938569,496.824
12,686274.0,4356438.0,3434.2283464166403,22.4896,0.2018195910347875,-0.9230769230769231,-0.38461538461538464,0.38461538461538464,-0.9230769230769231,3550.0,3530.0,35.287200012207904,54.0,68.0,122.0,0.1050004889854043,0.03670259496510093,0.061351489754882554,1.5972891858037568,0.0,False,True,0.5842971813532295,344.42400000000004
12,686274.0,4356438.0,3434.2283464166403,22.4896,0.2018195910347875,-0.9230769230769231,-0.38461538461538464,0.38461538461538464,-0.9230769230769231,3600.0,3580.0,50.52720001220791,74.0,90.0,164.0,0.28530442658663735,0.09503238530156273,0.23321643758984326,3.981361906198968,0.0,False,True,0.8174301407798988,359.66400000000004
12,686274.0,4356438.0,3434.2283464166403,22.4896,0.2018195910347875,-0.9230769230769231,-0.38461538461538464,0.38461538461538464,-0.9230769230769231,3650.0,3630.0,65.76720001220792,98.0,112.0,210.0,0.5994050811116574,0.1936422141672719,0.5678444176914056,7.0217465197709705,0.0,False,True,0.9473466868820677,374.904
12,686274.0,4356438.0,3434.2283464166403,22.4896,0.2018195910347875,-0.9230769230769231,-0.38461538461538464,0.38461538461538464,-0.9230769230769231,3700.0,3680.0,81.00720001220793,120.0,138.0,258.0,1.0842001335658842,0.3431094074950373,1.1132049919521478,10.80937780689968,0.0,False,True,1.0267523102869098,390.144
12,686274.0,4356438.0,3434.2283464166403,22.4896,0.2018195910347875,-0.9230769230769231,-0.38461538461538464,0.38461538461538464,-0.9230769230769231,3750.0,3730.0,96.24720001220794,146.0,168.0,314.0,1.7745554218750526,0.5536093045106065,1.9181297615810544,15.494495839517135,0.0,False,True,1.0809072164983704,405.384
12,686274.0,4356438.0,3434.2283464166403,22.4896,0.2018195910347875,-0.9230769230769231,-0.38461538461538464,0.38461538461538464,-0.9230769230769231,3800.0,3780.0,111.48720001220795,176.0,370.0,546.0,2.804736662188698,0.8706311609932514,3.105025440424805,23.109295274809302,0.0,False,True,1.1070648743193503,420.624
13,686602.0,4356158.0,3800.9837932925966,21.7936,0.19590656194788306,-0.7399400733959437,-0.6726727939963124,0.6726727939963124,-0.7399400733959437,3950.0,3930.0,45.42013980441652,80.0,98.0,178.0,0.23076397995566775,0.07787911672514375,0.15477755027734413,3.000847752537256,0.0,False,True,0.6707179790670909,466.34400000000005
13,686602.0,4356158.0,3800.9837932925966,21.7936,0.19590656194788306,-0.7399400733959437,-0.6726727939963124,0.6726727939963124,-0.7399400733959437,4000.0,3980.0,60.66013980441653,110.0,142.0,252.0,0.5245000887254437,0.17198027642871122,0.4408539284150402,6.729173748113847,0.05139791934517039,False,True,0.8405221236212428,481.584
13,686602.0,4356158.0,3800.9837932925966,21.7936,0.19590656194788306,-0.7399400733959437,-0.6726727939963124,0.6726727939963124,-0.7399400733959437,4050.0,4030.0,75.90013980441654,370.0,350.0,720.0,1.2732473793958554,0.41931636346006534,1.0188802259443386,12.066649987804617,1.2137816337667162,False,False,0.8002217341517626,496.824
13,686602.0,4356158.0,3800.9837932925966,21.7936,0.19590656194788306,-0.7399400733959437,-0.6726727939963124,0.6726727939963124,-0.7399400733959437,4100.0,4080.0,91.14013980441655,406.0,432.0,838.0,2.554227607199491,0.8220245126556331,2.1920575110927794,23.382099615949052,6.282407218421212,False,False,0.8582075868705363,512.0640000000001
14,686626.0,4356138.0,3825.9688700277943,21.2448,0.21794252958225874,-0.8172009432361134,-0.5763528592572496,0.7682212795973759,-0.6401843996644799,3950.0,3930.0,37.80468841552829,80.0,66.0,146.0,0.15460110612580275,0.05311736257188393,0.08861688490722683,2.0559167738068154,0.0,False,True,0.5731969655839143,466.34400000000005
14,686626.0,4356138.0,3825.9688700277943,21.2448,0.21794252958225874,-0.8172009432361134,-0.5763528592572496,0.7682212795973759,-0.6401843996644799,4000.0,3980.0,53.0446884155283,112.0,114.0,226.0,0.3965349152995078,0.13094316092664063,0.2995256643378915,5.187236167758734,0.05139791934517039,False,True,0.7553576060550835,481.584
