station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
298,685969.9,4356164.1,3703,127.1,rockfill,67529.97835003654,132.23088766776277,162.0,-596.0,758.0,8804.601093716616,
308,685975.3,4356172.4,3701,127.6,rockfill,66503.23497594672,132.75077880624372,162.0,-597.0,759.0,8810.3502129265,
318,685980.7,4356180.8,3700,128.1,rockfill,68183.97478605248,132.1789418932765,162.0,-583.0,745.0,8833.835711425994,
328,685984.2,4356190.2,3699,128.4,rockfill,68956.94271790788,134.44989360931856,162.0,-529.0,691.0,8844.192256130009,
338,685985.7,4356199.9,3699,128.2,rockfill,64806.89056373258,132.13998326237493,162.0,-516.0,678.0,8826.152388109598,
348,685985.6,4356209.9,3700,127.9,rockfill,63443.03727489745,132.51420167881065,162.0,-509.0,671.0,8829.179571679397,
358,685985.5,4356219.9,3702,127.5,rockfill,64961.884307963985,132.24391505895278,162.0,-514.0,676.0,8836.02746830776,
368,685985.4,4356229.8,3702,127.4,rockfill,66322.34668575018,131.6570943311317,162.0,-520.0,682.0,8857.105324414766,
378,685985.2,4356239.8,3700,127.9,rockfill,68170.80735731687,136.66777788304785,162.0,-508.0,670.0,8892.287891351421,
388,685986.8,4356249.6,3701,127.8,rockfill,69153.9051168992,131.18142559486932,162.0,-538.0,700.0,8893.935258956537,
398,685989.0,4356259.4,3699,128.2,rockfill,68240.07695645932,131.08848196176655,162.0,-546.0,708.0,8907.895252716215,
408,685991.1,4356269.1,3699,128.4,rockfill,67742.10218521132,131.4601386786078,162.0,-549.0,711.0,8931.766604945711,
418,685993.3,4356278.9,3698,128.6,rockfill,67337.15046878453,131.56942025052876,162.0,-553.0,715.0,8949.14624177695,
428,685995.5,4356288.6,3699,128.5,rockfill,66992.44403078649,131.22930156474308,162.0,-550.0,712.0,8946.617532912482,
438,685997.0,4356298.4,3700,128.0,rockfill,67235.56505874023,130.92736264667224,162.0,-533.0,695.0,8925.614627298597,
448,685997.1,4356308.4,3700,127.9,rockfill,66546.28860349041,132.0808921549043,162.0,-523.0,685.0,8930.734793050704,
458,685997.1,4356318.4,3700,128.0,rockfill,66858.62652071015,130.79958427958763,162.0,-526.0,688.0,8927.959011537518,
468,685997.2,4356328.4,3701,127.7,rockfill,67021.99981475672,130.55983439223314,162.0,-529.0,691.0,8925.870539603015,
478,685997.2,4356338.4,3702,127.6,rockfill,67067.77524210012,130.45384605937852,228.0,-533.0,761.0,9084.471685607521,
488,685997.3,4356348.3,3702,127.4,rockfill,67213.81080250861,130.20536418050938,272.0,-539.0,811.0,9525.56563217252,
498,685997.3,4356358.3,3703,127.0,rockfill,67740.24254002004,129.83287401848884,305.0,-545.0,850.0,10205.07570484458,
508,685997.4,4356368.3,3703,127.0,rockfill,68824.5780418644,129.64315651773904,314.0,-544.0,858.0,11117.636255441814,
518,685997.5,4356378.3,3702,127.6,rockfill,71110.84870449718,130.05162380065372,261.0,-563.0,824.0,9849.36021117308,
527,685999.9,4356387.7,3701,127.7,rockfill,75198.04907455484,141.536609513636,162.0,-607.0,769.0,9095.23708571913,
537,686004.1,4356396.8,3702,127.4,rockfill,80113.03377582508,136.29303222234876,162.0,-640.0,802.0,9086.634608834349,
547,686008.2,4356405.9,3702,127.5,rockfill,80930.566972718,132.72386721606563,169.0,-651.0,820.0,9139.843691050197,
557,686012.4,4356415.0,3700,127.9,rockfill,83366.96090025047,133.16370844357664,171.0,-655.0,826.0,9215.914352360474,
567,686017.5,4356423.5,3701,127.7,rockfill,80315.96376642642,131.561234191935,162.0,-663.0,825.0,9218.04336801788,
577,686023.5,4356431.5,3702,127.5,rockfill,77376.79854439694,129.7965471632965,162.0,-673.0,835.0,9301.340303030764,
587,686029.5,4356439.4,3701,127.7,rockfill,76793.36938704524,129.93726671235117,176.0,-677.0,853.0,9834.369884840527,
597,686035.5,4356447.4,3701,127.7,rockfill,58374.59929512,130.25537572097392,162.0,-738.0,900.0,9322.500898670474,
606,686044.1,4356449.3,3701,127.6,rockfill,57142.142142561555,133.61018823659037,179.0,-447.0,626.0,10541.520158206968,
616,686053.3,4356445.8,3700,127.9,rockfill,54857.886381034376,160.70494412001722,239.0,-350.0,589.0,13254.485802698331,
626,686062.2,4356441.2,3699,128.4,rockfill,53191.96347091475,156.54254439698502,249.0,-340.0,589.0,13080.211084778595,
636,686071.0,4356436.5,3698,128.5,rockfill,51474.866511659246,153.16178820640425,231.0,-338.0,569.0,11988.370498149703,
646,686079.8,4356431.9,3698,128.6,rockfill,49849.11456730233,150.92178927152395,215.0,-336.0,551.0,11062.687745638736,
656,686088.7,4356427.3,3700,128.1,rockfill,48511.00625907752,150.28330906311794,194.0,-337.0,531.0,9929.4463146655,
666,686097.8,4356423.3,3700,127.9,rockfill,48076.9318089117,151.2698821630969,169.0,-341.0,510.0,8928.450297258758,
676,686107.3,4356420.2,3699,128.2,rockfill,47963.45972767507,151.2759679414968,162.0,-343.0,505.0,8801.583748284964,
686,686116.8,4356417.1,3700,128.0,rockfill,47154.78244138659,151.45692175832596,162.0,-339.0,501.0,8786.485096354736,
696,686126.3,4356413.9,3700,128.0,rockfill,45955.51207465426,151.11367365708338,162.0,-334.0,496.0,8787.526695709548,
706,686135.5,4356410.3,3700,127.9,rockfill,42212.04402599289,144.4525501798537,162.0,-322.0,484.0,8787.035916867566,
716,686143.9,4356404.9,3702,127.3,rockfill,38969.50635077685,140.1540171543054,162.0,-316.0,478.0,8756.798630087342,
726,686152.3,4356399.6,3703,127.0,rockfill,37966.51972343365,138.39242639815052,162.0,-315.0,477.0,8738.610273979535,
736,686160.7,4356394.2,3701,127.6,rockfill,36106.13238702137,139.90604228763732,162.0,-264.0,426.0,8754.293118227908,
745,686167.9,4356387.5,3700,127.9,rockfill,34310.51297048222,144.00583860159213,168.0,-244.0,412.0,8775.230654833933,
755,686173.8,4356379.4,3702,127.4,rockfill,33309.69237615016,142.4631371128387,177.0,-237.0,414.0,8800.14229776812,
765,686179.6,4356371.3,3702,127.4,rockfill,32939.66479478946,143.27953151802603,164.0,-235.0,399.0,8728.744182207938,
775,686185.5,4356363.2,3701,127.6,rockfill,32607.676921862356,143.83333542133482,162.0,-233.0,395.0,8728.053941837788,
785,686191.4,4356355.2,3701,127.6,rockfill,32321.787540587226,143.60309450590148,162.0,-231.0,393.0,8734.907030633522,
795,686197.2,4356347.1,3702,127.5,rockfill,31938.197905217974,139.99504096556007,162.0,-229.0,391.0,8740.368542077429,
805,686203.1,4356339.0,3701,127.7,rockfill,31531.155995267334,140.06704602391778,162.0,-227.0,389.0,8743.90373333449,
815,686209.0,4356330.9,3701,127.8,rockfill,31317.757598222055,140.31033949065204,162.0,-226.0,388.0,8746.149536431001,
825,686215.3,4356323.3,3699,128.2,rockfill,31555.82509561253,140.54216637375043,162.0,-229.0,391.0,8762.227555896547,
835,686222.5,4356316.3,3697,128.9,rockfill,31519.28121336268,141.5158594561492,162.0,-229.0,391.0,8789.66309761787,
845,686229.6,4356309.3,3696,129.1,rockfill,30970.18028559856,140.75614922711497,162.0,-226.0,388.0,8804.128890759534,
855,686236.7,4356302.3,3697,129.0,rockfill,30368.83625439723,140.0838603293032,162.0,-223.0,385.0,8809.29075009076,
865,686243.8,4356295.3,3698,128.7,rockfill,29740.942984652924,139.42045886669212,162.0,-219.0,381.0,8799.27439951818,
875,686250.9,4356288.3,3699,128.2,rockfill,29096.627269460027,138.7942228813854,162.0,-214.0,376.0,8792.409190687278,
885,686258.0,4356281.3,3700,128.0,rockfill,28480.806827557233,136.6741048686306,162.0,-208.0,370.0,8796.205558937256,
895,686264.9,4356274.0,3700,128.0,rockfill,27947.653642828984,134.4002996120139,162.0,-201.0,363.0,8799.486483782395,
905,686271.2,4356266.3,3700,128.1,rockfill,27876.504440056313,132.60424241475835,162.0,-200.0,362.0,8800.44394377377,
915,686277.5,4356258.6,3700,128.0,rockfill,28034.075797417114,131.19893546525805,162.0,-202.0,364.0,8816.696062953113,
925,686283.3,4356250.5,3701,127.8,rockfill,28240.565050127014,132.98135608641223,162.0,-205.0,367.0,8824.73359154986,
935,686288.1,4356241.7,3699,128.3,rockfill,27867.19193029881,138.1341536011405,162.0,-207.0,369.0,8804.474812919834,
945,686292.8,4356232.9,3699,128.2,rockfill,27226.071025416994,137.51909769039116,162.0,-207.0,369.0,8784.221213954475,
955,686297.6,4356224.2,3700,128.0,rockfill,26835.094693947023,137.06016252060567,162.0,-208.0,370.0,8766.881008434882,
965,686303.1,4356215.8,3701,127.7,rockfill,26484.457921465582,135.71049974488574,162.0,-207.0,369.0,8760.25616506971,
975,686308.8,4356207.6,3701,127.8,rockfill,25741.1304834197,135.57073102632194,162.0,-207.0,369.0,8752.400897880532,
985,686314.5,4356199.4,3701,127.7,rockfill,24881.52467265676,135.36823247986695,162.0,-206.0,368.0,8741.78988491552,
995,686320.2,4356191.2,3701,127.6,rockfill,23985.451701447037,135.60807602545742,162.0,-204.0,366.0,8733.945504205036,
1005,686325.8,4356183.0,3700,127.9,rockfill,23111.381965006258,135.0873271487426,162.0,-203.0,365.0,8721.714149991938,
1015,686331.5,4356174.8,3698,128.5,rockfill,22203.23801434129,134.50170900542412,162.0,-201.0,363.0,8722.48948745555,
1025,686337.2,4356166.6,3698,128.8,rockfill,21301.343097600973,133.38562537578218,162.0,-199.0,361.0,8724.720869192417,
1035,686342.9,4356158.4,3696,129.2,rockfill,20476.849722669693,133.12130940331144,162.0,-198.0,360.0,8725.465347443993,
1045,686348.6,4356150.2,3698,128.8,rockfill,23977.180496121247,130.2126782262569,162.0,-220.0,382.0,8741.5898851706,
1050,686351.9,4356153.8,3699,128.3,rockfill,18406.025690464216,131.22830501607564,162.0,-162.0,324.0,8865.128844401961,
1060,686353.9,4356163.6,3703,127.2,rockfill,18483.16414173247,131.8789603761254,162.0,-162.0,324.0,8865.00290417003,
1070,686356.0,4356173.4,3702,127.3,rockfill,18920.694817306994,132.42075823667642,162.0,-162.0,324.0,8889.268745806981,
1080,686358.1,4356183.1,3701,127.8,rockfill,19703.161538505672,133.61491263992343,162.0,-162.0,324.0,8912.168837884266,
1090,686362.1,4356192.2,3701,127.8,rockfill,21102.188487828433,133.67740872569289,162.0,-164.0,326.0,8887.138280197792,
1100,686366.8,4356201.0,3697,129.0,rockfill,22219.304498696118,132.72299065600805,162.0,-177.0,339.0,8855.976196422967,
1110,686371.4,4356209.8,3697,129.1,rockfill,23064.78643998611,131.97147703144628,162.0,-184.0,346.0,8839.58675784021,
1120,686376.1,4356218.7,3698,128.5,rockfill,24181.4868645694,133.26661244530442,162.0,-194.0,356.0,8820.339884542842,
1129,686381.1,4356227.3,3701,127.8,rockfill,25989.77403901644,134.69324357480173,162.0,-212.0,374.0,8811.54729420345,
1139,686386.9,4356235.4,3701,127.7,rockfill,27696.386405202225,135.1947960459663,162.0,-227.0,389.0,8808.676742649706,
1149,686392.7,4356243.6,3700,128.0,rockfill,30668.709298316695,138.92953628916644,162.0,-255.0,417.0,8839.38365040028,
1159,686399.8,4356250.3,3699,128.2,rockfill,37250.64031723126,135.94025798065218,162.0,-348.0,510.0,8837.70693650948,
1169,686408.2,4356255.7,3701,127.9,rockfill,33994.1451940955,134.93974964815152,162.0,-332.0,494.0,8828.743840301584,
1179,686417.3,4356258.9,3701,127.6,rockfill,26862.346952436106,137.7309652165345,162.0,-238.0,400.0,8830.711155696066,
1189,686427.3,4356259.6,3702,127.3,rockfill,23662.69309458493,137.84685893654023,162.0,-190.0,352.0,8815.80996333769,
1199,686437.0,4356258.8,3701,127.7,rockfill,22086.815489259094,135.26971578300868,162.0,-163.0,325.0,8821.734140672612,
1209,686446.4,4356255.4,3701,127.7,rockfill,21156.94116159804,135.97031866508723,162.0,-162.0,324.0,8779.404529209382,
1219,686455.8,4356252.1,3699,128.3,rockfill,20645.14820600579,136.08403892034062,162.0,-162.0,324.0,8759.833168026855,
1229,686465.2,4356248.7,3700,128.1,rockfill,20101.5867891795,135.75746238669808,162.0,-162.0,324.0,8756.227407781029,
1239,686474.6,4356245.3,3700,128.0,rockfill,19778.046461096008,134.91373386972987,162.0,-162.0,324.0,8727.195667402342,
1249,686484.3,4356243.1,3699,128.2,rockfill,19355.54719929256,134.41378810532706,162.0,-162.0,324.0,8723.929686794765,
1259,686494.1,4356240.8,3701,127.8,rockfill,18744.712138882314,133.37126227690942,162.0,-162.0,324.0,8714.231485900942,
1269,686503.8,4356238.5,3704,126.8,rockfill,18224.051029417096,131.11066634428835,162.0,-162.0,324.0,8692.707194582823,
1279,686513.5,4356236.2,3705,126.6,rockfill,17835.705711227216,130.16858479256166,162.0,-162.0,324.0,8671.733070065766,
1289,686523.2,4356233.9,3700,128.0,rockfill,30861.675099048556,128.74042994960996,162.0,-326.0,488.0,9286.855165177672,
1298,686517.3,4356241.3,3696,129.3,rockfill,17947.69079016586,129.73065845270253,162.0,-192.0,354.0,8797.410905353154,
1308,686510.9,4356248.9,3703,127.1,rockfill,18376.740800219533,132.12810730513115,162.0,-194.0,356.0,8752.037642374573,
1318,686504.4,4356256.5,3700,128.0,rockfill,18937.457098919775,132.9756208659619,162.0,-195.0,357.0,8720.948071212859,
1328,686498.0,4356264.2,3701,127.8,rockfill,20793.16156355831,133.50764254271007,162.0,-198.0,360.0,8745.107155854286,
1338,686494.1,4356273.2,3702,127.4,rockfill,23181.795244933543,133.45752851093903,162.0,-202.0,364.0,8729.819754115502,
1348,686490.9,4356282.7,3703,127.0,rockfill,24430.715263151287,134.08855591086285,162.0,-205.0,367.0,8729.046462701092,
1358,686487.7,4356292.1,3700,127.9,rockfill,25292.666911574423,135.64950582653273,162.0,-206.0,368.0,8731.399970156057,
1368,686484.5,4356301.6,3704,126.9,rockfill,26156.020508150308,135.97053796920022,162.0,-208.0,370.0,8753.544503184909,
1378,686481.3,4356311.1,3700,128.0,rockfill,26534.765814816106,135.66181199490393,162.0,-208.0,370.0,8786.28132345643,
1388,686477.1,4356320.1,3699,128.3,rockfill,26658.813067219948,135.59174097398272,162.0,-207.0,369.0,8825.252787719659,
1398,686472.3,4356328.8,3698,128.6,rockfill,27168.826480201573,136.1866530554562,162.0,-207.0,369.0,8848.844828147076,
1408,686467.5,4356337.6,3699,128.4,rockfill,27413.7794343465,135.1832044204241,164.0,-207.0,371.0,8882.019587573343,
1418,686461.6,4356345.5,3700,128.1,rockfill,27266.065480028643,135.12803848978024,165.0,-208.0,373.0,9156.912007541974,
1428,686454.4,4356352.4,3700,128.0,rockfill,27524.10762847153,135.37142887429627,166.0,-208.0,374.0,9379.611833949984,
1437,686447.2,4356359.3,3700,128.1,rockfill,28185.73411864338,135.4456064591384,167.0,-207.0,374.0,9484.608177815197,
1447,686440.0,4356366.3,3701,127.8,rockfill,28812.248368665212,134.82484914182555,170.0,-206.0,376.0,9611.669209463125,
1457,686432.8,4356373.2,3701,127.7,rockfill,29249.786066386754,135.24762330791282,175.0,-207.0,382.0,9926.403429041418,
1467,686424.6,4356378.9,3703,127.1,rockfill,29695.72222358604,135.95205608589094,182.0,-208.0,390.0,10303.381166845646,
1477,686416.4,4356384.4,3700,128.0,rockfill,29138.06888076834,133.81719041062502,176.0,-200.0,376.0,10073.837288976587,
1487,686411.0,4356392.9,3702,127.3,rockfill,29142.391875312547,131.90483336070383,172.0,-201.0,373.0,9783.706998763197,
1497,686405.7,4356401.3,3700,128.1,rockfill,30116.474149022142,133.6719077168857,173.0,-210.0,383.0,9587.275441187043,
1507,686404.4,4356410.9,3702,127.5,rockfill,31661.635972205146,133.0310188155902,162.0,-227.0,389.0,9056.20021475898,
1517,686404.6,4356420.8,3702,127.4,rockfill,32772.69309782334,133.38320564161359,162.0,-240.0,402.0,8991.968529774957,
1527,686404.8,4356430.8,3701,127.6,rockfill,33436.80164366147,133.9754436231658,172.0,-247.0,419.0,9055.003017127681,
1537,686405.0,4356440.8,3702,127.5,rockfill,34416.24377669353,134.8154811986858,174.0,-254.0,428.0,9358.067943117803,
1547,686405.2,4356450.8,3699,128.3,rockfill,35167.11055323281,134.84565766909532,171.0,-257.0,428.0,9812.033292366992,
1557,686404.9,4356460.7,3700,128.1,rockfill,34878.611919472736,134.59420841995575,165.0,-246.0,411.0,10154.505381678115,
1567,686402.9,4356470.5,3699,128.3,rockfill,34926.908439071514,135.20647611467325,163.0,-240.0,403.0,10451.121853695002,
1577,686400.9,4356480.3,3698,128.5,rockfill,35541.776243405904,135.02938230216273,163.0,-245.0,408.0,10646.65223409946,
1587,686398.9,4356490.1,3697,129.1,rockfill,36158.59143391477,134.65334544313896,163.0,-250.0,413.0,10840.795504031565,
1597,686396.9,4356499.8,3699,128.4,rockfill,36772.53659473313,134.50189813800148,163.0,-255.0,418.0,11003.444166206433,
1607,686394.9,4356509.6,3699,128.2,rockfill,37408.61962878483,135.32482377384622,164.0,-261.0,425.0,11134.036813383786,
1617,686392.9,4356519.4,3700,127.9,rockfill,38116.86314934991,136.3968235036093,164.0,-268.0,432.0,11286.610918962662,
1627,686390.9,4356529.2,3700,128.0,rockfill,39788.56623506415,139.46908247255783,164.0,-284.0,448.0,11444.587141875083,
1637,686389.8,4356539.1,3700,127.9,rockfill,41765.6313688398,138.03506201170353,164.0,-300.0,464.0,11600.956998482885,
1647,686388.9,4356549.0,3700,127.9,rockfill,42834.72294281308,135.2996820891192,165.0,-307.0,472.0,11801.86427003809,
1657,686388.0,4356559.0,3701,127.6,rockfill,45586.334987750655,130.1713613617801,164.0,-327.0,491.0,11949.967267456348,
1666,686389.0,4356568.7,3700,127.9,rockfill,53248.237057130675,129.4744592854961,185.0,-574.0,759.0,11639.059972866147,
1676,686397.7,4356571.8,3701,127.8,rockfill,33121.96024766126,129.73917175990846,267.0,-203.0,470.0,15679.362598026293,
1685,686406.5,4356568.1,3701,127.8,rockfill,36688.11663180865,130.44938348758728,269.0,-201.0,470.0,21233.326990339694,
1695,686415.2,4356563.1,3701,127.6,rockfill,35553.74746521081,130.98769855771366,268.0,-198.0,466.0,20950.421894478353,
1705,686423.9,4356558.2,3701,127.7,rockfill,34075.225859880695,131.13928158632234,269.0,-196.0,465.0,19965.67406415577,
1715,686432.6,4356553.2,3700,128.0,rockfill,32597.41169594006,131.5624574491576,270.0,-195.0,465.0,18980.136672527537,
1725,686441.2,4356548.3,3701,127.8,rockfill,31128.536663997475,131.12590895850622,271.0,-194.0,465.0,17997.547868941674,
1735,686449.9,4356543.3,3702,127.4,rockfill,29673.511215722527,129.77720466182996,272.0,-194.0,466.0,17008.50542104961,
1745,686458.6,4356538.4,3700,128.0,rockfill,27113.467021791024,129.35353170628537,266.0,-196.0,462.0,14255.563602898623,
1755,686468.1,4356536.7,3700,127.9,rockfill,24388.093367430898,130.20467934907515,183.0,-208.0,391.0,9533.799452321886,
1762,686474.7,4356540.2,3699,128.3,rockfill,38911.414160044464,130.94375613451462,162.0,-528.0,690.0,9825.621263053921,
1772,686475.3,4356550.2,3699,128.3,rockfill,34337.16641250529,130.69850341497795,162.0,-347.0,509.0,9223.625711359222,
1782,686473.8,4356560.0,3700,128.0,rockfill,33336.8473409754,130.43271105819463,162.0,-314.0,476.0,9531.071171726178,
1792,686471.5,4356569.7,3700,128.0,rockfill,33703.13287867446,130.42670023461983,162.0,-313.0,475.0,9748.141659094756,
1802,686469.3,4356579.4,3701,127.7,rockfill,34396.83698212909,130.34928781082522,162.0,-320.0,482.0,9862.886068851618,
1812,686467.0,4356589.1,3701,127.9,rockfill,35099.2629138742,130.67839063478664,162.0,-327.0,489.0,9986.496170963348,
1822,686464.7,4356598.8,3700,127.9,rockfill,35888.67120996447,130.8055032415043,169.0,-335.0,504.0,10197.094549704509,
1832,686462.4,4356608.6,3700,128.0,rockfill,36876.92723694309,131.41245738382418,177.0,-343.0,520.0,10509.559673982276,
1842,686460.1,4356618.3,3700,128.0,rockfill,39152.913083540654,130.89292191915365,177.0,-358.0,535.0,10651.002675429987,
1852,686458.8,4356628.1,3699,128.2,rockfill,43316.29603147866,131.27127325491824,168.0,-382.0,550.0,10455.796312840568,
1862,686459.3,4356638.1,3700,127.9,rockfill,46906.11416077988,130.3293033256257,165.0,-404.0,569.0,10513.330089179792,
1872,686459.7,4356648.0,3702,127.4,rockfill,49549.48458095356,129.72261924272198,169.0,-418.0,587.0,10873.651469294979,
1882,686460.4,4356657.9,3700,128.0,rockfill,39771.86081133759,129.94002926625421,166.0,-541.0,707.0,10412.725056240377,
1892,686467.7,4356664.8,3701,127.7,rockfill,25527.600058464872,129.71359807790873,162.0,-240.0,402.0,9879.167908049792,
1901,686475.4,4356670.4,3700,128.0,rockfill,23603.084452963056,130.21778463146143,185.0,-174.0,359.0,11058.821682355856,
1911,686485.4,4356670.5,3701,127.7,rockfill,23788.749492199877,129.62059959016756,185.0,-162.0,347.0,12162.975550262696,
1921,686495.4,4356670.7,3702,127.4,rockfill,23170.412451615928,129.96652471633024,188.0,-162.0,350.0,11663.59379818256,
1931,686505.4,4356670.9,3699,128.2,rockfill,22565.654061341585,130.7497120452838,190.0,-162.0,352.0,11220.93820007646,
1941,686515.3,4356671.1,3700,128.0,rockfill,21506.289808469755,130.58265945079302,189.0,-162.0,351.0,10317.221392187817,
1951,686524.9,4356672.8,3699,128.2,rockfill,21003.275993375762,129.7352262519762,162.0,-167.0,329.0,9589.12794831699,
1961,686533.2,4356678.3,3700,127.9,rockfill,21764.13557979103,129.5525085667948,162.0,-174.0,336.0,10168.192070991445,
1971,686541.5,4356683.8,3699,128.3,rockfill,32145.163544139894,129.72742039895434,162.0,-518.0,680.0,10137.015624516973,
1979,686534.5,4356687.6,3700,128.1,rockfill,21617.2143942002,130.28827154905707,162.0,-190.0,352.0,9417.096415698088,
1989,686525.2,4356691.2,3702,127.3,rockfill,22166.124706222672,130.53555397962123,162.0,-189.0,351.0,9522.076872666417,
1999,686516.8,4356696.0,3700,128.0,rockfill,24140.008446420787,129.90580025574627,162.0,-263.0,425.0,9513.81107637749,
2009,686510.8,4356704.0,3700,127.9,rockfill,28398.065825966307,130.6111099533755,162.0,-347.0,509.0,9494.794937648137,
2019,686504.8,4356711.9,3699,128.3,rockfill,29315.697844018192,130.22112969320665,162.0,-347.0,509.0,9436.374923935677,
2029,686498.8,4356719.9,3700,128.2,rockfill,34435.69249017257,130.87342066893825,163.0,-370.0,533.0,9476.801534759907,
2038,686495.8,4356729.1,3699,128.2,rockfill,29074.9815717354,130.141432155536,162.0,-350.0,512.0,9556.488877670105,
2047,686487.7,4356731.5,3701,127.8,rockfill,34563.21624454766,130.16260447047102,505.0,-202.0,707.0,20558.420015070915,
2057,686477.7,4356731.9,3701,127.8,rockfill,49089.55926188255,130.31055098056208,795.0,-205.0,1000.0,35196.16573124578,
2067,686467.8,4356732.6,3700,128.1,rockfill,34787.48833310131,130.9442074281435,493.0,-198.0,691.0,19489.103368680917,
2077,686458.4,4356736.1,3700,127.9,rockfill,30871.465118277916,131.0889510884317,426.0,-220.0,646.0,14452.227097736324,
2087,686449.1,4356739.7,3700,127.9,rockfill,32411.28738570099,130.53692319919082,433.0,-236.0,669.0,15425.293002943603,
2097,686439.8,4356743.3,3699,128.4,rockfill,32717.48787436894,130.6185151906618,417.0,-302.0,719.0,13978.492072993793,
2106,686431.2,4356747.9,3701,127.7,rockfill,34537.44522049939,130.8389468474486,217.0,-334.0,551.0,10046.46022570744,
2116,686424.0,4356754.9,3701,127.7,rockfill,35465.471597956755,129.61649892893251,330.0,-336.0,666.0,11002.731124126727,
2126,686415.2,4356758.7,3703,127.2,rockfill,44933.95525921423,129.81973008552086,504.0,-280.0,784.0,25835.37199983438,
2136,686405.4,4356760.9,3699,128.4,rockfill,61884.46042660317,130.63263768079173,819.0,-252.0,1071.0,43381.76090975167,
2146,686395.7,4356763.1,3700,128.1,rockfill,49175.99861283497,129.75649563252523,506.0,-323.0,829.0,27128.113480717242,
