station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1453,686749.0,4355902.7,3987,40.4,cfrd,3719.7769257752034,67.05600000000027,99.0,-24.0,123.0,3430.142415582649,
1463,686748.5,4355892.7,3906,65.1,cfrd,3641.483890049146,67.05600000000027,99.0,-23.0,122.0,3454.8207454989124,
1473,686748.1,4355882.8,4015,31.9,cfrd,3532.427186023841,67.05600000000004,99.0,-15.0,114.0,3421.614292396632,
1483,686747.6,4355872.8,3924,59.7,cfrd,3513.309034837912,67.05600000000004,99.0,-7.0,106.0,3449.432278517782,
1493,686747.1,4355862.9,4052,20.8,cfrd,3470.138243861632,67.05600000000027,99.0,-1.0,100.0,3410.5085295759172,
1500,686740.2,4355860.0,4030,27.5,cfrd,3476.8455986031495,67.05600000000027,99.0,-1.0,100.0,3417.2158843174348,
1510,686730.2,4355860.3,3956,50.1,cfrd,3499.47313645854,67.05600000000004,99.0,-1.0,100.0,3439.8434221728257,
1520,686720.3,4355860.6,4132,0.0,cfrd,0.0,0.0,,,,0.0,ground at/above crest
1530,686710.3,4355860.9,4057,19.2,cfrd,3468.5575682956523,67.05600000000004,99.0,-1.0,100.0,3408.9278540099385,
1540,686700.4,4355861.2,3977,43.5,cfrd,3492.849359342743,67.05600000000004,99.0,-1.0,100.0,3433.219645057029,
1550,686690.4,4355861.5,4168,0.0,cfrd,0.0,0.0,,,,0.0,ground at/above crest
1560,686680.5,4355861.8,4086,10.4,cfrd,3459.760512175547,67.05600000000027,99.0,-1.0,100.0,3400.130797889832,
1570,686670.5,4355862.2,3999,36.8,cfrd,3486.132705866242,67.05600000000027,99.0,-1.0,100.0,3426.502991580528,
1580,686660.6,4355862.5,3911,63.8,cfrd,3513.1868630609597,67.05600000000004,99.0,-1.0,100.0,3453.557148775246,
1590,686650.6,4355862.8,4108,3.6,cfrd,3452.9289546413484,67.05600000000004,99.0,-1.0,100.0,3395.811428571432,
1600,686640.7,4355863.1,4020,30.5,cfrd,3479.845506930633,67.05600000000027,99.0,-1.0,100.0,3420.215792644919,
1610,686630.7,4355863.4,3929,58.1,cfrd,3507.432278582606,67.05600000000027,99.0,-1.0,100.0,3447.8025642968914,
1620,686620.8,4355863.7,4137,0.0,cfrd,0.0,0.0,,,,0.0,ground at/above crest
1630,686610.8,4355864.0,4046,22.4,cfrd,3471.760014877884,67.05600000000004,99.0,-1.0,100.0,3412.13030059217,
1640,686600.8,4355864.3,3951,51.4,cfrd,3500.783813547244,67.05600000000004,99.0,-1.0,100.0,3441.154099261529,
1650,686590.9,4355864.7,4173,0.0,cfrd,0.0,0.0,,,,0.0,ground at/above crest
1660,686580.9,4355865.0,4077,13.0,cfrd,3462.3822290364287,67.05600000000004,99.0,-1.0,100.0,3402.752514750715,
1670,686571.0,4355865.3,3975,44.2,cfrd,3493.5357944997963,67.05600000000027,99.0,-1.0,100.0,3433.9060802140816,
1680,686561.0,4355865.6,4205,0.0,cfrd,0.0,0.0,,,,0.0,ground at/above crest
1690,686551.1,4355865.9,4099,6.4,cfrd,3455.699306141307,67.05600000000004,99.0,-1.0,100.0,3396.069591855593,
1700,686541.1,4355866.2,3994,38.4,cfrd,3487.7925484293964,67.05600000000004,99.0,-1.0,100.0,3428.1628341436826,
1709,686531.2,4355866.5,4211,0.0,cfrd,0.0,0.0,,,,0.0,ground at/above crest
1719,686521.2,4355866.8,4103,5.3,cfrd,3454.6286693305974,67.05600000000004,99.0,-1.0,100.0,3395.8114285714337,
1729,686511.3,4355867.2,4003,35.8,cfrd,3485.1029460922655,67.05600000000004,99.0,-1.0,100.0,3425.4732318065517,
1739,686501.3,4355867.5,3910,63.9,cfrd,3513.256815834273,67.05600000000027,99.0,-1.0,100.0,3453.627101548559,
1749,686491.4,4355867.8,4097,7.1,cfrd,3456.437650440648,67.05600000000004,99.0,-1.0,100.0,3396.8079361549335,
1759,686481.4,4355868.1,4008,34.2,cfrd,3483.5419693147724,67.05600000000027,99.0,-1.0,100.0,3423.9122550290576,
1769,686471.4,4355868.4,3925,59.3,cfrd,3508.6290785459987,67.05600000000004,99.0,-1.0,100.0,3448.999364260284,
1779,686461.5,4355868.7,4097,7.0,cfrd,3456.38897081663,67.05600000000027,99.0,-1.0,100.0,3396.759256530916,
1789,686451.5,4355869.0,4016,31.7,cfrd,3481.0427589484552,67.05600000000027,99.0,-1.0,100.0,3421.4130446627414,
1799,686441.6,4355869.3,3938,55.4,cfrd,3504.7942444235823,67.05600000000027,99.0,-1.0,100.0,3445.1645301378685,
1809,686431.6,4355869.7,4094,7.9,cfrd,3457.237829815544,67.05600000000027,99.0,-1.0,100.0,3397.6081155298302,
1819,686421.7,4355870.0,4021,30.3,cfrd,3218.440896117011,67.05600000000004,73.0,-1.0,74.0,3158.811181831297,
1829,686411.7,4355870.3,3949,52.1,cfrd,3233.848831257352,67.05600000000004,72.0,-2.0,74.0,3174.1414134977663,
1839,686401.8,4355870.6,4090,9.0,cfrd,3208.9000590758315,67.05600000000027,72.0,-9.0,81.0,3129.435681874892,
1849,686391.8,4355870.9,4017,31.4,cfrd,3257.1600391735283,67.05600000000004,72.0,-13.0,85.0,3142.22550117312,
1859,686381.9,4355871.2,3952,51.2,cfrd,3335.3150027173924,67.05600000000004,71.0,-18.0,89.0,3153.3634624243386,
1869,686371.9,4355871.5,4061,18.0,cfrd,3316.6316131003064,67.05600000000004,68.0,-24.0,92.0,3041.044376950214,
1879,686362.0,4355871.8,3999,36.8,cfrd,3163.629018024585,67.05600000000004,58.0,-30.0,88.0,2751.7733166331327,
1889,686352.0,4355872.2,3946,52.9,cfrd,3079.17428565138,67.05600000000004,59.0,-28.0,87.0,2604.6084860031797,
1899,686342.0,4355872.5,3905,65.4,cfrd,3779.467212866655,67.05600000000027,88.0,-26.0,114.0,3401.324741810574,
1909,686332.1,4355872.8,4017,31.3,cfrd,3701.7376912925924,67.05600000000027,99.0,-22.0,121.0,3420.991010383938,
1919,686322.1,4355873.1,3972,45.0,cfrd,3642.249986559317,67.05600000000027,99.0,-19.0,118.0,3434.7240198183763,
1929,686312.2,4355873.4,3919,61.3,cfrd,3592.7944321702253,67.05600000000004,99.0,-15.0,114.0,3451.0003049944553,
1939,686302.2,4355873.7,4059,18.5,cfrd,3500.378474762064,67.05600000000004,99.0,-11.0,110.0,3408.1695532837584,
1948,686292.3,4355874.0,4003,35.6,cfrd,3486.774535575757,67.05600000000004,99.0,-6.0,105.0,3425.344780470852,
1958,686282.3,4355874.3,3937,55.6,cfrd,3504.9879910139025,67.05600000000004,99.0,-1.0,100.0,3445.358276728188,
1968,686272.4,4355874.7,4104,4.8,cfrd,3454.11572327876,67.05600000000004,99.0,-1.0,100.0,3395.8114285714337,
1978,686262.4,4355875.0,4035,25.8,cfrd,3475.118027816082,67.05600000000004,99.0,-1.0,100.0,3415.488313530367,
1988,686252.5,4355875.3,3958,49.3,cfrd,3498.6502442448264,67.05600000000004,99.0,-1.0,100.0,3439.0205299591125,
1998,686242.5,4355875.6,4141,0.0,cfrd,0.0,0.0,,,,0.0,ground at/above crest
2008,686232.5,4355875.9,4057,19.1,cfrd,3468.489147023439,67.05600000000027,99.0,-1.0,100.0,3408.859432737725,
2018,686222.6,4355876.2,3974,44.5,cfrd,3493.8483821001864,67.05600000000004,99.0,-1.0,100.0,3434.2186678144726,
2028,686212.6,4355876.5,4110,3.0,cfrd,3452.306951004677,67.05600000000027,99.0,-1.0,100.0,3395.8114285714337,
2038,686202.7,4355876.8,4059,18.6,cfrd,3467.922692854716,67.05600000000004,99.0,-1.0,100.0,3408.292978569002,
2048,686192.7,4355877.2,3980,42.7,cfrd,3492.0421266208605,67.05600000000004,99.0,-1.0,100.0,3432.4124123351467,
2058,686182.8,4355877.5,3908,64.7,cfrd,3520.348499412963,67.05600000000027,99.0,-7.0,106.0,3454.4135220436456,
2068,686172.8,4355877.8,4047,22.3,cfrd,3507.5354069314753,67.05600000000004,99.0,-11.0,110.0,3412.036954913682,
2078,686162.9,4355878.1,3979,43.1,cfrd,3568.192196646787,67.05600000000004,99.0,-15.0,114.0,3432.807884525312,
2088,686152.9,4355878.4,3918,61.6,cfrd,3630.3308492505585,67.05600000000027,99.0,-18.0,117.0,3451.332502869487,
2098,686143.0,4355878.7,4036,25.6,cfrd,3637.2432196075692,67.05600000000027,99.0,-21.0,120.0,3415.283561064084,
2108,686133.0,4355879.0,3979,43.1,cfrd,3701.239670128829,67.05600000000004,99.0,-23.0,122.0,3432.8077432261607,
2118,686123.1,4355879.3,3926,59.2,cfrd,3754.975274957201,67.05600000000027,99.0,-25.0,124.0,3448.893416889904,
2128,686113.1,4355879.7,4031,27.0,cfrd,3758.3241181776184,67.05600000000027,99.0,-27.0,126.0,3416.699029997367,
2138,686103.1,4355880.0,3980,42.6,cfrd,3813.4059660273365,67.05600000000004,97.0,-28.0,125.0,3430.30683998189,
2148,686093.2,4355880.3,3932,57.3,cfrd,2920.4134294417518,67.05600000000004,61.0,-31.0,92.0,2474.8348348501067,
2158,686083.2,4355880.6,4021,30.2,cfrd,2817.6506615231374,67.05600000000027,68.0,-36.0,104.0,2260.3320343153937,
2168,686073.3,4355880.9,3971,45.5,cfrd,2846.259001646872,67.05600000000027,75.0,-42.0,117.0,2118.2822932333847,
2178,686063.3,4355881.2,3940,54.7,cfrd,2676.045097897033,54.7492274786423,82.0,-51.0,133.0,1669.7680882221914,
