station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
488,685997.3,4356348.3,3702,127.4,gravity,13122.843870619225,129.09250112842415,4.0,-189.0,193.0,481.4020643277429,
498,685997.3,4356358.3,3703,127.0,gravity,13099.992291549897,128.7197825364617,4.0,-191.0,195.0,480.36743253798227,
508,685997.4,4356368.3,3703,127.0,gravity,13118.062911545774,128.58752905861184,4.0,-195.0,199.0,480.62817266774414,
518,685997.5,4356378.3,3702,127.6,gravity,13235.056813949643,128.98298477500612,4.0,-202.0,206.0,482.79898893652785,
527,685999.9,4356387.7,3701,127.7,gravity,13041.206345192646,129.22097738062098,4.0,-193.0,197.0,483.5160530083981,
537,686004.1,4356396.8,3702,127.4,gravity,13425.649391637857,128.81562977654016,4.0,-198.0,202.0,482.5442866508058,
547,686008.2,4356405.9,3702,127.5,gravity,13651.624980572537,129.0006721758416,4.0,-202.0,206.0,482.8525973537219,
557,686012.4,4356415.0,3700,127.9,gravity,13946.124279763873,129.21702683291778,4.0,-213.0,217.0,484.301689127067,
567,686017.5,4356423.5,3701,127.7,gravity,13442.03113737989,129.15379272857376,4.0,-209.0,213.0,483.78755028386854,
577,686023.5,4356431.5,3702,127.5,gravity,12717.382368159244,128.8763688727047,4.0,-198.0,202.0,482.3939509576858,
587,686029.5,4356439.4,3701,127.7,gravity,12303.660712470535,129.1705589321732,4.0,-190.0,194.0,483.7356343954639,
597,686035.5,4356447.4,3701,127.7,gravity,10763.699670102378,129.37257341221675,4.0,-156.0,160.0,483.63747752185304,
606,686044.1,4356449.3,3701,127.6,gravity,13765.274545867895,129.1092182175696,4.0,-201.0,205.0,482.92358610703695,
616,686053.3,4356445.8,3700,127.9,gravity,17309.84246994282,130.0344551602052,4.0,-225.0,229.0,483.03855073512636,
626,686062.2,4356441.2,3699,128.4,gravity,17083.09581690722,130.39598481815983,4.0,-214.0,218.0,483.5663867861783,
636,686071.0,4356436.5,3698,128.5,gravity,16882.101054950195,130.81290978943252,4.0,-212.0,216.0,484.95681242542037,
646,686079.8,4356431.9,3698,128.6,gravity,16585.331781937282,130.71705060094496,4.0,-209.0,213.0,485.42369237618595,
656,686088.7,4356427.3,3700,128.1,gravity,16386.76843534612,130.35854866160116,4.0,-209.0,213.0,483.8963528518577,
666,686097.8,4356423.3,3700,127.9,gravity,16428.651161994007,130.15355717449302,4.0,-211.0,215.0,482.96887966455324,
676,686107.3,4356420.2,3699,128.2,gravity,16347.542378750724,130.41868233058858,4.0,-210.0,214.0,483.98485943272,
686,686116.8,4356417.1,3700,128.0,gravity,16082.424107499035,130.13443970230355,4.0,-208.0,212.0,483.3425005405177,
696,686126.3,4356413.9,3700,128.0,gravity,15827.421523099048,130.09033199053806,4.0,-203.0,207.0,483.3353890449432,
706,686135.5,4356410.3,3700,127.9,gravity,14984.608345336677,130.08173739020026,4.0,-188.0,192.0,482.9440377605504,
716,686143.9,4356404.9,3702,127.3,gravity,14422.416149419874,129.50819969262284,4.0,-178.0,182.0,480.9259391541218,
726,686152.3,4356399.6,3703,127.0,gravity,14268.4068904956,129.02128669275794,4.0,-176.0,180.0,479.5554896528945,
736,686160.7,4356394.2,3701,127.6,gravity,14202.885102978742,129.67991517005476,4.0,-171.0,175.0,481.50544495704935,
745,686167.9,4356387.5,3700,127.9,gravity,13869.71278540168,130.0017298375351,4.0,-161.0,165.0,482.97618685426323,
755,686173.8,4356379.4,3702,127.4,gravity,13468.817424225377,129.4657012144362,4.0,-158.0,162.0,480.97622306659855,
765,686179.6,4356371.3,3702,127.4,gravity,13358.763033563706,129.3938733443863,4.0,-156.0,160.0,480.69475835022877,
775,686185.5,4356363.2,3701,127.6,gravity,13193.191688575067,129.64918058633384,4.0,-154.0,158.0,481.620388061556,
785,686191.4,4356355.2,3701,127.6,gravity,13051.20349834764,129.55397598375407,4.0,-153.0,157.0,481.3578772449896,
795,686197.2,4356347.1,3702,127.5,gravity,12879.827646690605,129.73724372086895,4.0,-150.0,154.0,481.2860785767368,
805,686203.1,4356339.0,3701,127.7,gravity,12761.795387391274,129.87435423298507,4.0,-148.0,152.0,481.9469402048571,
815,686209.0,4356330.9,3701,127.8,gravity,12674.672321176131,129.99104133942524,4.0,-147.0,151.0,482.7992426927108,
