station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
248,686141.8,4356107.5,4000,36.6,rcc,1190.5964161804266,38.31969507734834,4.0,-50.0,54.0,118.23775507631967,
258,686141.1,4356117.5,4000,36.5,rcc,1217.1304525025514,38.280543241152145,4.0,-52.0,56.0,118.32174395281095,
268,686140.4,4356127.4,4001,36.3,rcc,1238.4553873319405,37.937177907192336,4.0,-54.0,58.0,117.7187537286452,
278,686139.7,4356137.3,4001,36.4,rcc,1250.6741684032058,37.89584738129997,4.0,-55.0,59.0,118.28708092730812,
288,686139.1,4356147.3,4001,36.4,rcc,1262.0382556947839,37.81082089658935,4.0,-56.0,60.0,118.55711856711991,
298,686139.3,4356157.2,4000,36.6,rcc,1269.3766998393612,38.02087299932464,4.0,-57.0,61.0,119.3773021562688,
308,686140.4,4356167.1,4000,36.5,rcc,1290.5532800075323,38.01988149629847,4.0,-57.0,61.0,119.59157080885757,
318,686144.5,4356176.0,4001,36.3,rcc,1152.0729806106112,37.27138273613127,4.0,-53.0,57.0,118.99091566390302,
325,686150.7,4356178.7,4001,36.1,rcc,1026.833363962448,36.99192646885217,4.0,-49.0,53.0,118.75615227163598,
335,686158.7,4356172.7,4002,36.1,rcc,1171.8299100504858,37.27283408798462,4.0,-56.0,60.0,117.80282664731294,
345,686166.6,4356166.7,4000,36.6,rcc,1312.8865669790468,38.03691046121048,4.0,-62.0,66.0,119.42965093166777,
355,686173.0,4356159.0,4001,36.4,rcc,1347.2529196456344,37.913816793695105,4.0,-64.0,68.0,118.27740285658365,
364,686179.4,4356151.4,4000,36.6,rcc,1364.9732054006388,38.11954185189393,4.0,-65.0,69.0,118.65593735406651,
374,686185.7,4356143.7,3999,36.8,rcc,1399.244318182599,38.40091320820261,4.0,-66.0,70.0,119.88015147364968,
384,686192.1,4356136.1,3998,37.3,rcc,1421.869140714412,38.69638902103816,4.0,-67.0,71.0,120.75207019572781,
394,686198.4,4356128.4,4000,36.6,rcc,1389.8546854808758,38.38281204833493,4.0,-66.0,70.0,119.68686374171762,
404,686202.5,4356119.3,4002,36.1,rcc,1320.399392242029,37.61169041644666,4.0,-63.0,67.0,117.07264288837223,
414,686206.5,4356110.2,4002,35.9,rcc,1293.6846067986828,37.70261834759867,4.0,-61.0,65.0,116.78106199267222,
424,686210.5,4356101.1,4001,36.3,rcc,1295.6771900865456,37.89517045917705,4.0,-61.0,65.0,117.65292859865053,
434,686214.6,4356092.0,3999,36.8,rcc,1306.1017791902088,38.384819079421504,4.0,-60.0,64.0,119.37976375398966,
444,686218.6,4356082.9,3999,36.9,rcc,1302.1497216208454,38.44277309678682,4.0,-59.0,63.0,119.59907926936012,
454,686223.7,4356074.4,3999,36.7,rcc,1304.1057449367756,38.26804589126368,4.0,-59.0,63.0,119.3859008055299,
464,686230.3,4356067.0,4000,36.7,rcc,1328.994142816662,38.29254561113953,4.0,-61.0,65.0,119.25516986445928,
474,686236.9,4356059.5,4000,36.6,rcc,1338.1523145688905,38.263779887473675,4.0,-62.0,66.0,118.20162979672386,
484,686243.5,4356052.1,4000,36.6,rcc,1360.5110742024376,38.46010681759503,4.0,-62.0,66.0,118.26513789913906,
494,686247.3,4356043.1,4002,36.1,rcc,1305.3755888951919,37.358673818420584,4.0,-60.0,64.0,118.28281874497384,
503,686251.4,4356034.2,4000,36.6,rcc,1278.953438722715,38.77581580774131,4.0,-59.0,63.0,117.23155896136268,
513,686257.0,4356026.0,4000,36.6,rcc,1260.3369261982577,39.14013198787484,4.0,-57.0,61.0,118.60261127735475,
523,686262.7,4356017.8,4000,36.6,rcc,1232.023607487362,38.108704087148,4.0,-56.0,60.0,119.01145394541709,
533,686272.2,4356015.1,3998,37.1,rcc,1245.090263076969,38.77127646465692,4.0,-54.0,58.0,120.93286834205628,
543,686281.8,4356012.5,4001,36.4,rcc,1315.3446791091922,38.425499450406505,4.0,-59.0,63.0,117.3449034540563,
553,686291.4,4356010.0,3999,37.0,rcc,1365.7000185252052,38.70378005941552,4.0,-61.0,65.0,119.82883348030168,
563,686301.0,4356007.5,3999,36.8,rcc,1393.546710973265,38.90478472186737,4.0,-62.0,66.0,119.49400901774743,
573,686310.3,4356003.9,3999,36.9,rcc,1342.3855518816626,37.87622983088636,4.0,-61.0,65.0,120.35440423102091,
583,686319.1,4355999.3,4000,36.6,rcc,1353.3447117603498,38.8273636605868,4.0,-64.0,68.0,118.5739089351473,
593,686325.6,4355991.7,4001,36.4,rcc,1428.4187342180692,38.19460880620613,4.0,-70.0,74.0,117.47783266550891,
603,686331.4,4355983.7,4001,36.2,rcc,1469.2831635084028,38.52235133986733,4.0,-65.0,69.0,116.87726789984299,
613,686336.3,4355975.0,4002,35.9,rcc,1351.9333555597675,38.00572196693929,4.0,-58.0,62.0,114.94738203063957,
623,686341.2,4355966.3,4003,35.8,rcc,1291.939518657748,37.70217323673796,4.0,-53.0,57.0,115.19371651157371,
633,686345.8,4355957.6,4000,36.5,rcc,1160.714258939692,38.17491622155649,4.0,-47.0,51.0,118.2112944130979,
643,686347.9,4355947.8,4001,36.4,rcc,969.8266313409861,37.98562501080255,4.0,-38.0,42.0,117.6639871789464,
652,686350.0,4355938.1,4001,36.2,rcc,864.3867087997876,37.97378822009364,4.0,-34.0,38.0,117.14876677205484,
662,686352.1,4355928.4,4000,36.7,rcc,765.9085433966,38.95158024801731,4.0,-30.0,34.0,118.5433010173906,
672,686354.2,4355918.6,3998,37.2,rcc,693.7792693588792,38.0872061305181,4.0,-28.0,32.0,120.36538547905775,
676,686357.5,4355916.2,4000,36.6,rcc,706.8292554922662,37.9217022192945,4.0,-28.0,32.0,118.76168381283355,
686,686362.4,4355924.9,4000,36.6,rcc,732.5067174889989,38.64272651564579,4.0,-28.0,32.0,117.60468331484412,
696,686367.7,4355933.2,4000,36.5,rcc,846.3420856491996,38.550077311960194,4.0,-32.0,36.0,118.2537882963295,
706,686375.3,4355939.7,4001,36.3,rcc,1054.9768256666848,37.78725115267548,4.0,-41.0,45.0,118.03383740892923,
716,686384.6,4355941.6,4003,35.6,rcc,1272.1995696974311,37.051623590527925,4.0,-58.0,62.0,114.87607554302804,
726,686394.5,4355941.5,4003,35.6,rcc,1189.83422609918,37.43558517627571,4.0,-49.0,53.0,113.56944639642347,
736,686404.5,4355941.5,4003,35.7,rcc,1073.1347645889214,38.15972768123629,4.0,-43.0,47.0,113.8861713422557,
