station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
289,686081.9,4356152.9,3901,66.9,rockfill,32776.47234881641,69.35650083280439,61.0,-553.0,614.0,2105.760766321038,
299,686083.6,4356162.8,3902,66.6,rockfill,33947.97519301644,69.17995809886042,61.0,-553.0,614.0,2064.7386044059276,
309,686085.2,4356172.6,3902,66.5,rockfill,35135.21290378929,69.10124080906758,61.0,-553.0,614.0,2057.941977283301,
319,686086.9,4356182.5,3901,66.8,rockfill,36535.04104606132,69.61453424818103,61.0,-558.0,619.0,2077.435910368484,
329,686088.7,4356192.3,3900,67.1,rockfill,36496.42729103403,69.84874675802826,63.0,-582.0,645.0,2097.288548294621,
339,686091.2,4356202.0,3900,67.1,rockfill,34792.2921045766,69.53388108659124,68.0,-595.0,663.0,2123.9567266515023,
349,686093.7,4356211.7,3899,67.3,rockfill,33514.46299131469,69.64064152224682,80.0,-599.0,679.0,2215.4109462869646,
359,686096.1,4356221.4,3898,67.6,rockfill,32590.95671809492,69.91907537263432,100.0,-602.0,702.0,2399.750792730373,
369,686098.6,4356231.1,3898,67.8,rockfill,32113.044581451755,70.10421278343233,125.0,-608.0,733.0,2715.1327334592306,
379,686101.1,4356240.8,3898,67.7,rockfill,31977.14923724239,70.18394854437452,151.0,-613.0,764.0,3202.836999807657,
389,686103.5,4356250.5,3898,67.6,rockfill,32239.01944134017,70.19253284493243,182.0,-618.0,800.0,3905.380115651752,
399,686106.0,4356260.1,3899,67.4,rockfill,32659.28755310175,70.25337877869765,212.0,-623.0,835.0,4812.0626272601385,
409,686108.5,4356269.8,3900,67.1,rockfill,33251.613339803276,69.98348851965284,240.0,-627.0,867.0,5929.184559546884,
419,686110.9,4356279.5,3900,67.1,rockfill,30908.26023371481,69.5814968379168,154.0,-657.0,811.0,4437.167337350111,
428,686116.9,4356285.9,3901,66.8,rockfill,21986.603183497573,68.12450625805354,83.0,-487.0,570.0,2821.3404542455246,
438,686125.8,4356281.4,3901,66.6,rockfill,23027.138426734728,72.55807555575802,133.0,-311.0,444.0,4148.315033592895,
447,686134.0,4356275.9,3900,67.1,rockfill,22751.19337681842,79.62847895717755,146.0,-291.0,437.0,4212.091814144682,
457,686141.3,4356269.1,3900,67.0,rockfill,22244.662650183356,84.28837073469344,147.0,-282.0,429.0,3999.9877439871525,
467,686148.7,4356262.3,3899,67.2,rockfill,21653.68866891494,81.93425966437621,133.0,-280.0,413.0,3477.0471161551136,
477,686156.0,4356255.5,3899,67.3,rockfill,21113.62210551359,83.28568162792021,120.0,-277.0,397.0,3034.2693208265882,
487,686163.3,4356248.7,3899,67.4,rockfill,20510.731970667635,85.4102611928106,107.0,-272.0,379.0,2674.078631442633,
497,686170.7,4356241.9,3899,67.4,rockfill,19902.95330346885,84.86873385384911,95.0,-266.0,361.0,2372.690543017956,
507,686178.0,4356235.1,3899,67.3,rockfill,19334.313747189335,84.34150926495272,82.0,-262.0,344.0,2141.1677007245657,
517,686185.3,4356228.3,3900,67.0,rockfill,18846.54339891003,83.8490201820789,67.0,-256.0,323.0,2035.8768429322222,
527,686192.6,4356221.4,3900,67.0,rockfill,18029.72272077095,79.67377355923031,64.0,-242.0,306.0,2037.1227485915447,
537,686198.3,4356213.2,3899,67.5,rockfill,17825.830513564822,74.80864404870977,63.0,-246.0,309.0,2022.664494859171,
547,686204.0,4356205.0,3897,68.1,rockfill,17922.55291201918,74.673842062424,61.0,-249.0,310.0,2013.9102783345547,
557,686209.7,4356196.8,3897,68.0,rockfill,17829.619768702803,75.87314689256141,60.0,-249.0,309.0,1993.7213085411631,
567,686215.4,4356188.6,3898,67.7,rockfill,17660.838387862008,81.83556196031782,59.0,-250.0,309.0,1973.255816277792,
577,686221.1,4356180.4,3899,67.5,rockfill,17136.53395914647,82.08604980986638,58.0,-252.0,310.0,1956.895443021791,
587,686226.8,4356172.1,3897,67.9,rockfill,16589.78675609679,82.23418366908845,58.0,-253.0,311.0,1955.1590180856808,
597,686232.5,4356163.9,3899,67.4,rockfill,15830.642257759144,81.03539657235274,58.0,-253.0,311.0,1930.3505177875784,
607,686238.2,4356155.7,3900,67.0,rockfill,14945.92568386883,80.38283328316493,58.0,-254.0,312.0,1882.2393646374946,
617,686243.9,4356147.5,3901,66.8,rockfill,14125.811084845736,80.90351764634238,58.0,-238.0,296.0,1894.918028681639,
627,686249.6,4356139.3,3900,67.2,rockfill,13077.955019474297,80.3618488836023,59.0,-194.0,253.0,1936.3623401708664,
637,686254.4,4356130.6,3901,66.8,rockfill,11952.241770862156,77.75014076537923,59.0,-174.0,233.0,1948.3971955652662,
647,686258.5,4356121.4,3903,66.3,rockfill,11349.36990933643,76.11160342149196,59.0,-166.0,225.0,1950.1889233451698,
657,686262.5,4356112.3,3903,66.2,rockfill,11105.716818972807,74.16897006249087,59.0,-164.0,223.0,1965.7588429842956,
667,686267.1,4356103.4,3901,66.8,rockfill,11229.134445794287,74.05944260783508,59.0,-167.0,226.0,1972.2016667138926,
677,686273.0,4356095.4,3902,66.3,rockfill,11231.483494400092,74.07611001888768,58.0,-170.0,228.0,1948.0683847021478,
687,686279.0,4356087.4,3903,66.1,rockfill,10844.965050834893,70.99031384652858,58.0,-164.0,222.0,1926.3350196387255,
697,686285.0,4356079.3,3903,66.2,rockfill,10463.896244398888,69.90992014021208,58.0,-159.0,217.0,1925.259762626618,
707,686290.9,4356071.3,3903,66.3,rockfill,10137.316102772846,70.02828985533392,58.0,-155.0,213.0,1966.771359609865,
717,686296.9,4356063.3,3900,67.1,rockfill,10675.968237926223,70.20168804025548,61.0,-166.0,227.0,2047.8272272337767,
727,686305.4,4356058.0,3900,67.1,rockfill,13942.242075331931,69.50273162666304,58.0,-280.0,338.0,1944.3094338271042,
737,686315.1,4356057.4,3897,67.8,rockfill,15364.301823074711,71.44718043712578,59.0,-282.0,341.0,2035.3919062361006,
747,686324.5,4356054.1,3899,67.5,rockfill,12211.915082170544,71.26106559703248,59.0,-218.0,277.0,2010.3890142246985,
757,686334.0,4356050.7,3900,67.2,rockfill,10939.417470449178,72.85394372032488,59.0,-179.0,238.0,1996.6013791656485,
767,686342.7,4356045.9,3900,67.0,rockfill,9159.40637940527,75.59111807517183,59.0,-144.0,203.0,1984.6821392249767,
777,686350.1,4356039.3,3901,66.7,rockfill,7865.975833650502,75.19777869195536,59.0,-120.0,179.0,1959.4073380672107,
787,686356.6,4356031.8,3901,66.8,rockfill,7004.600067696463,74.85254125817232,58.0,-106.0,164.0,1924.4884144767009,
797,686362.6,4356023.8,3900,67.2,rockfill,6328.1162253491675,73.46697659461233,57.0,-97.0,154.0,1910.7410626226383,
807,686367.7,4356015.2,3898,67.7,rockfill,5758.29182827545,73.1812234826084,56.0,-92.0,148.0,1893.5976104887486,
817,686372.9,4356006.7,3895,68.5,rockfill,5275.55538471261,71.69761404413862,56.0,-88.0,144.0,1885.7522603628108,
827,686378.1,4355998.1,3899,67.3,rockfill,5755.403537150953,69.59826668486062,59.0,-101.0,160.0,1926.686396896376,
832,686383.2,4355998.7,3899,67.4,rockfill,6321.983359513333,69.29215865475089,62.0,-129.0,191.0,1993.0221835097507,
842,686388.2,4356007.3,3895,68.7,rockfill,5642.721669355229,72.24009973323223,55.0,-110.0,165.0,1861.448529239008,
852,686393.3,4356016.0,3896,68.3,rockfill,6268.98295946695,74.80074348078324,56.0,-116.0,172.0,1850.9109291768684,
862,686398.4,4356024.6,3900,67.2,rockfill,6872.974712417014,75.54674346443494,56.0,-123.0,179.0,1860.3339470909602,
872,686403.4,4356033.2,3900,67.0,rockfill,7578.8178850605855,76.90550814374001,58.0,-129.0,187.0,1903.011080674183,
882,686408.5,4356041.9,3900,67.0,rockfill,8499.104909955302,77.14906991661223,59.0,-140.0,199.0,1965.7977398680412,
892,686414.4,4356049.9,3901,66.7,rockfill,9602.342158268737,76.63673055549748,59.0,-154.0,213.0,2003.5243950718707,
902,686420.7,4356057.6,3900,66.9,rockfill,10112.920742413191,74.22566609783075,60.0,-159.0,219.0,2052.1231254316604,
912,686426.2,4356065.8,3900,67.1,rockfill,9417.33959234984,73.85087063561537,59.0,-147.0,206.0,1967.255789727394,
922,686429.0,4356075.4,3900,67.0,rockfill,8394.37779505035,74.33960324650525,58.0,-130.0,188.0,1878.6304598308318,
931,686428.6,4356085.0,3900,67.0,rockfill,8979.004933643198,75.76199659822942,59.0,-134.0,193.0,1947.0843160947602,
941,686431.8,4356094.5,3900,67.1,rockfill,10184.85185764332,78.42646635323968,59.0,-151.0,210.0,1916.191728806673,
951,686435.1,4356104.0,3900,66.9,rockfill,10786.09196332088,77.80694979302666,59.0,-158.0,217.0,1927.4245656315527,
961,686438.8,4356113.2,3900,67.0,rockfill,11482.15805123667,73.3916938092384,62.0,-169.0,231.0,1965.7714644593343,
971,686443.0,4356122.3,3901,66.9,rockfill,12087.491032189395,71.87095375026547,64.0,-179.0,243.0,2036.5845093615476,
981,686447.2,4356131.4,3900,67.0,rockfill,12578.729191418312,70.96447104524896,72.0,-185.0,257.0,2183.366544123092,
991,686451.5,4356140.4,3900,67.0,rockfill,13747.919644188889,70.01201236212296,74.0,-204.0,278.0,2293.9806630155895,
1001,686457.6,4356148.2,3902,66.3,rockfill,16107.717915240279,69.21750064851813,68.0,-271.0,339.0,2251.128740080376,
1011,686465.1,4356153.5,3901,66.8,rockfill,14919.377274521958,69.3008556707457,67.0,-224.0,291.0,2236.517519862087,
1021,686475.1,4356152.7,3902,66.5,rockfill,12993.214780765167,77.66931411270434,73.0,-189.0,262.0,2274.4697396660868,
1031,686485.1,4356151.9,3900,67.0,rockfill,12399.888671365008,78.15337146015418,66.0,-183.0,249.0,2125.374092202162,
1041,686495.1,4356151.2,3900,67.2,rockfill,11582.425992086528,76.50424259726265,63.0,-170.0,233.0,2089.180300797645,
1051,686504.9,4356149.3,3898,67.5,rockfill,10929.980220848518,77.1024380017302,62.0,-158.0,220.0,2043.4932750879073,
1061,686514.7,4356147.3,3898,67.5,rockfill,10532.840851686424,74.44434174740331,61.0,-152.0,213.0,2028.022178067629,
1071,686524.4,4356145.2,3900,67.0,rockfill,9811.377305113168,73.35089022845591,61.0,-142.0,203.0,2048.937326407452,
1081,686533.2,4356140.5,3901,66.8,rockfill,8989.786265345858,71.4693374343135,61.0,-134.0,195.0,2011.5131534417644,
1091,686541.9,4356135.5,3900,66.9,rockfill,8436.676858167903,73.52774379955872,60.0,-124.0,184.0,1994.9552598080054,
1101,686549.6,4356129.3,3901,66.8,rockfill,7984.415315110208,73.2705145895975,60.0,-116.0,176.0,1959.6363038958546,
1111,686557.1,4356122.7,3899,67.2,rockfill,7840.155450163254,72.32180261102553,59.0,-116.0,175.0,1915.7648979919306,
1120,686565.6,4356117.4,3903,66.2,rockfill,7851.71346565177,71.48868998917055,60.0,-116.0,176.0,1942.9860767148368,
1130,686574.4,4356112.7,3902,66.5,rockfill,7734.086812701704,70.88340071313041,61.0,-115.0,176.0,2002.4610154628967,
1140,686583.2,4356108.0,3900,67.1,rockfill,7681.06013250637,70.51341348372739,61.0,-115.0,176.0,2052.109428231003,
1150,686592.6,4356104.5,3899,67.4,rockfill,7646.50770728183,70.61249578166462,62.0,-115.0,177.0,2091.353242886653,
1160,686602.1,4356101.5,3899,67.4,rockfill,7446.641265243576,69.58781800731253,63.0,-111.0,174.0,2130.63456893888,
1170,686611.7,4356098.6,3901,66.7,rockfill,7197.576021642999,69.53299975041705,64.0,-106.0,170.0,2157.211379370573,
1180,686621.2,4356095.6,3899,67.3,rockfill,6726.30685532874,69.6433545034804,64.0,-97.0,161.0,2193.8728746872107,
1190,686628.9,4356089.7,3903,66.3,rockfill,6252.538102866249,69.76499534606637,65.0,-91.0,156.0,2175.131912543623,
1200,686635.6,4356082.3,3901,66.8,rockfill,5977.181496726435,70.33076770083198,64.0,-87.0,151.0,2130.334334215856,
1210,686642.4,4356074.9,3900,67.1,rockfill,5870.8682911616115,72.41726841608647,63.0,-85.0,148.0,2077.0876210022243,
1220,686649.1,4356067.5,3900,67.2,rockfill,5700.931941531858,71.84527151396105,60.0,-85.0,145.0,2010.407317076709,
1230,686656.7,4356061.1,3898,67.7,rockfill,5537.398142018805,72.19759752223604,59.0,-85.0,144.0,1966.724509915592,
1240,686665.1,4356055.8,3896,68.2,rockfill,5370.743247424347,70.5899480015762,59.0,-86.0,145.0,1923.490614662592,
1247,686671.7,4356053.6,3899,67.3,rockfill,6546.41578168161,69.98846947390871,73.0,-128.0,201.0,2299.0790320046085,
1257,686671.2,4356063.6,3900,67.2,rockfill,5203.160952652452,70.98938610443133,76.0,-79.0,155.0,2266.559215967414,
1267,686671.3,4356073.5,3900,66.9,rockfill,5839.020445245225,70.58456657157194,75.0,-94.0,169.0,2308.7779043013547,
1277,686674.0,4356083.1,3900,67.0,rockfill,7756.037440040372,70.1139958272347,73.0,-139.0,212.0,2278.0733661391705,
1287,686681.2,4356089.7,3903,66.2,rockfill,8015.030722140366,69.4752923781432,70.0,-159.0,229.0,2219.1988685131037,
1297,686689.2,4356095.7,3899,67.5,rockfill,9034.395807049026,69.97533571275153,70.0,-167.0,237.0,2318.362707748669,
1304,686690.6,4356103.3,3900,67.1,rockfill,6029.928701645902,70.00104689934801,65.0,-89.0,154.0,2162.9664649115193,
1314,686682.8,4356109.6,3902,66.4,rockfill,5947.26242447266,69.81951654377895,69.0,-84.0,153.0,2221.122263499553,
1324,686675.0,4356115.8,3900,66.9,rockfill,6082.501987560561,69.83946474776417,68.0,-87.0,155.0,2243.2814735063102,
1334,686671.4,4356125.1,3901,66.8,rockfill,6673.736511410743,71.18199957626803,68.0,-100.0,168.0,2216.8849345042204,
1344,686669.1,4356134.7,3900,67.0,rockfill,7323.872949278966,70.87994292861367,68.0,-110.0,178.0,2202.514902731634,
1354,686668.3,4356144.7,3899,67.5,rockfill,7296.955304142712,70.32785303687297,66.0,-109.0,175.0,2161.3207100674317,
1364,686663.7,4356153.0,3900,67.0,rockfill,6921.197700730971,69.99160047986038,67.0,-102.0,169.0,2174.956943070267,
1374,686656.8,4356160.2,3901,66.7,rockfill,7165.576149691955,70.5205713264611,68.0,-102.0,170.0,2222.8701807748967,
1383,686652.3,4356168.9,3901,66.8,rockfill,7720.190326799473,70.52776948952942,68.0,-110.0,178.0,2214.9951564906696,
1393,686648.6,4356178.1,3900,67.1,rockfill,7845.758295474243,70.03302993393913,69.0,-110.0,179.0,2229.6512058146122,
1403,686642.5,4356186.1,3901,66.9,rockfill,8018.967831662282,70.78633348184871,70.0,-111.0,181.0,2285.8602990307445,
1413,686637.9,4356194.8,3900,67.1,rockfill,8414.30166671519,70.18819950625357,69.0,-118.0,187.0,2304.228080515015,
1423,686634.6,4356204.2,3902,66.5,rockfill,8691.350547890748,69.4360604071353,70.0,-127.0,197.0,2340.0545490155537,
1433,686631.1,4356213.6,3900,67.1,rockfill,8734.574263008435,69.22942496105816,73.0,-121.0,194.0,2517.5703486179673,
1443,686624.8,4356221.4,3901,66.6,rockfill,9500.281979723408,72.07597919274599,74.0,-136.0,210.0,2567.1534755003677,
1453,686624.2,4356230.7,3904,65.8,rockfill,12505.277294848556,70.06671438021544,72.0,-189.0,261.0,2516.495160333,
1463,686625.7,4356240.6,3898,67.7,rockfill,13500.459389323545,69.66582764751865,72.0,-232.0,304.0,2555.459748358569,
1473,686627.1,4356250.5,3900,67.2,rockfill,12543.071029528608,69.54092792419056,70.0,-194.0,264.0,2477.537724940068,
1482,686624.9,4356259.7,3899,67.2,rockfill,11104.679121302073,69.66618003613075,76.0,-161.0,237.0,2536.051127962951,
1492,686620.2,4356268.6,3901,66.7,rockfill,11620.864229181752,70.02341648336255,79.0,-168.0,247.0,2618.9368895043426,
1501,686618.4,4356277.4,3900,67.1,rockfill,12327.7318386445,68.54027848082706,78.0,-186.0,264.0,2595.2106276410295,
1511,686616.0,4356286.8,3901,66.8,rockfill,12261.311257495818,68.73091604903652,82.0,-184.0,266.0,2672.7989361920663,
1521,686612.7,4356296.3,3900,67.0,rockfill,12732.802667879378,69.56952337733014,84.0,-202.0,286.0,2752.2114518280423,
1531,686611.7,4356306.2,3901,66.9,rockfill,14337.634608543842,68.89677581523824,83.0,-276.0,359.0,2775.179241842123,
1541,686610.9,4356316.1,3901,66.8,rockfill,14836.48195208653,69.57695533622882,83.0,-299.0,382.0,2792.347506337248,
1550,686613.2,4356325.5,3901,66.7,rockfill,9840.77337380248,68.33615142039798,81.0,-195.0,276.0,2763.240958938168,
1560,686617.8,4356334.3,3902,66.5,rockfill,8859.310876982236,68.08373903093411,81.0,-164.0,245.0,2760.2910860378133,
1570,686622.5,4356343.2,3900,67.0,rockfill,9056.973201212513,68.3651617120588,81.0,-163.0,244.0,2786.5638332911813,
1580,686629.7,4356349.2,3901,66.9,rockfill,10381.058271744743,68.07508761452709,86.0,-180.0,266.0,2844.4358544872134,
1590,686638.9,4356353.1,3901,66.8,rockfill,9471.775628710868,68.11707656556814,87.0,-155.0,242.0,2828.9720183550153,
1600,686648.1,4356357.1,3900,67.2,rockfill,9171.059957064994,69.00865114322801,83.0,-150.0,233.0,2742.0906040290133,
1610,686657.3,4356361.0,3900,67.2,rockfill,9189.754789112656,68.75524010437039,78.0,-156.0,234.0,2612.2914827400473,
1620,686665.1,4356367.1,3900,67.0,rockfill,9495.63245164934,68.7206720648835,74.0,-169.0,243.0,2503.0783042235344,
1630,686672.3,4356374.0,3901,66.7,rockfill,9257.952338025516,68.2803564789881,73.0,-167.0,240.0,2439.1583789423457,
1640,686679.6,4356380.8,3901,66.8,rockfill,8461.066991977743,68.38327108167323,73.0,-149.0,222.0,2438.5347198862087,
1649,686688.1,4356385.4,3901,66.7,rockfill,7617.31448261768,69.27704470342769,76.0,-128.0,204.0,2501.4542475560947,
1659,686697.9,4356386.4,3900,67.0,rockfill,6950.253912022449,70.0051508402189,81.0,-111.0,192.0,2571.3158688164503,
1669,686707.8,4356385.0,3900,67.1,rockfill,6440.790612424212,70.50677923154194,81.0,-104.0,185.0,2498.2561807758166,
1679,686717.7,4356383.6,3899,67.3,rockfill,6151.414176510703,70.51252152840334,71.0,-106.0,177.0,2226.8565006265717,
1689,686727.2,4356385.7,3899,67.4,rockfill,6442.286933721945,70.26781379833051,64.0,-116.0,180.0,2146.380486601047,
1697,686733.3,4356390.6,3900,66.9,rockfill,7889.337219602962,69.45462660926864,75.0,-155.0,230.0,2474.7111388015783,
1707,686728.9,4356399.6,3900,67.0,rockfill,6394.721449254919,69.21543955610264,73.0,-113.0,186.0,2366.279303856288,
1717,686724.5,4356408.6,3900,67.0,rockfill,7049.508505545538,69.3985759326431,73.0,-126.0,199.0,2388.473062142494,
1726,686722.4,4356418.0,3900,66.9,rockfill,8533.537892901357,69.12249773230792,72.0,-153.0,225.0,2389.387554497675,
1736,686722.9,4356428.0,3901,66.7,rockfill,9080.829093102684,69.09721114385343,73.0,-161.0,234.0,2360.932336871155,
1745,686721.3,4356436.8,3899,67.3,rockfill,7587.675742521102,69.24171229782087,90.0,-121.0,211.0,2642.0277650073394,
1755,686712.9,4356442.2,3900,67.0,rockfill,7749.353737789659,69.11935580931413,107.0,-114.0,221.0,3047.537779456855,
1765,686706.4,4356449.8,3901,66.9,rockfill,8365.451201580936,68.92099297523578,104.0,-126.0,230.0,3030.235899190132,
1775,686700.0,4356457.5,3900,67.0,rockfill,9118.42746677574,69.02194959193821,102.0,-140.0,242.0,3000.1714240464175,
1785,686696.5,4356466.8,3902,66.5,rockfill,9661.722819330807,68.10635674864125,94.0,-158.0,252.0,2954.7732085751645,
1795,686693.2,4356476.2,3901,66.6,rockfill,9942.414388207646,67.97723617487168,101.0,-161.0,262.0,3198.7161158158406,
1805,686689.9,4356485.7,3901,66.8,rockfill,10092.04673290308,67.89532048517685,95.0,-178.0,273.0,3170.863993784447,
1815,686690.3,4356495.2,3900,67.0,rockfill,9322.301037541776,68.13532572158488,85.0,-169.0,254.0,2946.231832486639,
1825,686698.3,4356500.6,3900,67.0,rockfill,9989.131983596979,68.44203266403679,108.0,-178.0,286.0,3608.8457660750855,
1834,686708.1,4356501.7,3901,66.8,rockfill,10346.022009717788,68.32006343958756,116.0,-152.0,268.0,3902.2620318173144,
1844,686718.1,4356502.3,3902,66.5,rockfill,9698.431733357957,68.584047767622,115.0,-147.0,262.0,3633.495407106743,
1854,686728.1,4356502.8,3900,67.1,rockfill,9429.754458228192,69.38390054087745,91.0,-160.0,251.0,2869.450290930313,
1864,686736.4,4356508.0,3900,67.2,rockfill,9283.14851494298,69.56501353705062,79.0,-177.0,256.0,2527.5223525802935,
1874,686744.5,4356514.0,3901,66.7,rockfill,9500.888466918099,68.80871373537616,78.0,-180.0,258.0,2491.013859882043,
1884,686752.7,4356519.3,3900,66.9,rockfill,8203.413999963232,69.18456032228232,79.0,-147.0,226.0,2510.7014418806375,
1894,686762.7,4356520.2,3903,66.2,rockfill,7212.649720619955,69.58353521887125,82.0,-128.0,210.0,2496.733215622334,
1904,686772.7,4356521.2,3900,67.0,rockfill,7849.920989985205,69.12033789840893,75.0,-151.0,226.0,2460.433110690749,
1912,686776.4,4356527.9,3899,67.3,rockfill,7448.911287183893,68.8342809895696,67.0,-141.0,208.0,2200.489334126709,
1922,686775.4,4356537.6,3899,67.3,rockfill,6840.424980529992,69.80412066194413,71.0,-126.0,197.0,2281.4210969444357,
1932,686770.7,4356546.5,3901,66.9,rockfill,7148.1639685336895,69.10582719266972,78.0,-123.0,201.0,2501.7934394147082,
1941,686767.3,4356555.7,3901,66.8,rockfill,7796.2472809683795,68.85268256420113,77.0,-139.0,216.0,2527.8054355137956,
1951,686765.8,4356565.6,3901,66.9,rockfill,8507.44428739115,68.43084745597912,75.0,-166.0,241.0,2515.5144700880583,
1961,686767.3,4356575.2,3901,66.8,rockfill,9090.308126772803,68.34088312077029,73.0,-172.0,245.0,2485.5170965809302,
1971,686772.4,4356583.5,3900,67.0,rockfill,9205.885677338458,68.76829302018018,74.0,-165.0,239.0,2509.392863408425,
1981,686779.6,4356590.4,3900,67.0,rockfill,7256.200636440967,68.42467985552662,100.0,-102.0,202.0,3749.4243991128897,
1990,686779.6,4356581.3,3909,64.5,rockfill,8283.051792325725,65.89159056583048,159.0,-75.0,234.0,5809.787774484866,
2000,686779.2,4356571.3,3914,62.8,rockfill,7976.715337693993,64.34789421345499,156.0,-72.0,228.0,5667.847008213115,
2010,686778.8,4356561.3,3915,62.4,rockfill,7766.907593360876,64.08928994310304,150.0,-70.0,220.0,5540.487745997374,
2020,686778.4,4356551.3,3914,62.9,rockfill,7632.935751060861,64.98071773620018,144.0,-67.0,211.0,5444.641962447274,
2030,686778.0,4356541.3,3909,64.3,rockfill,7504.671544634053,67.01470047773478,140.0,-66.0,206.0,5299.145628891671,
2040,686777.6,4356531.3,3902,66.4,rockfill,7220.12330877608,68.66609688067433,136.0,-66.0,202.0,4987.240867394701,
2050,686777.3,4356521.3,3902,66.4,rockfill,6759.368446092934,67.37019641705069,133.0,-66.0,199.0,4547.8550035994795,
2060,686777.0,4356511.3,3919,61.4,rockfill,6295.081819828306,61.87577899885264,131.0,-65.0,196.0,4101.836485674739,
2070,686776.8,4356501.3,3935,56.4,rockfill,5914.835602359703,56.43946475457324,129.0,-65.0,194.0,3735.055408248324,
2080,686776.3,4356491.3,3947,52.7,rockfill,5548.1699904551115,53.16532297340132,127.0,-66.0,193.0,3453.985326826426,
2090,686775.8,4356481.3,3952,51.3,rockfill,5305.92872805324,51.63179434860672,127.0,-67.0,194.0,3288.0288636305563,
2100,686775.4,4356471.3,3956,49.9,rockfill,5130.842131518135,50.59483053041663,129.0,-66.0,195.0,3244.712187193241,
2110,686774.9,4356461.4,3960,48.7,rockfill,5043.070572046829,49.1337997922742,133.0,-62.0,195.0,3315.136637709422,
2120,686774.5,4356451.4,3965,47.4,rockfill,5134.764849929687,48.57259320437129,139.0,-60.0,199.0,3520.8328228224,
