station,E,N,z_ground_ft,H_axis,slope_us_deg,slope_ds_deg,rcc_area,rcc_toe_us,rcc_toe_ds,rcc_base,rcc_Hmax,rcc_us_wedge,rcc_closes,cfrd_area,cfrd_toe_us,cfrd_toe_ds,cfrd_base,cfrd_Hmax,cfrd_us_wedge,cfrd_closes,ecrd_area,ecrd_toe_us,ecrd_toe_ds,ecrd_base,ecrd_Hmax,ecrd_us_wedge,ecrd_closes,rockfill_area,rockfill_toe_us,rockfill_toe_ds,rockfill_base,rockfill_Hmax,rockfill_us_wedge,rockfill_closes
0.0,686063.3328844977,4355881.214347596,4000.003936848031,36.574800048720135,15.250845203339457,34.47630318492355,1562.2567288082435,4.0,-73.0,77.0,38.389725895386164,117.89940441037515,True,11007.524084612878,35.0,-360.0,395.0,39.76962295091789,599.1830601852773,True,29430.0183084855,43.0,-561.0,604.0,67.17237411314136,704.0314403523278,True,19104.54862514474,37.0,-537.0,574.0,50.828960298567154,636.9829161582484,True
9.958848545383619,686066.8199592681,4355890.5427437015,4002.414635112089,35.840019217835334,15.033327319404494,33.86245450800668,1419.1228220134592,4.0,-69.0,73.0,37.53421616358787,115.70853014435284,True,10211.521957613919,36.0,-340.0,376.0,38.649950183606734,616.3707626453095,True,28293.491973996643,45.0,-563.0,608.0,66.19335899226417,731.9802185542308,True,17928.120142066586,39.0,-538.0,577.0,51.173185748256856,657.7783082164567,True
19.917697091680367,686070.3070340386,4355899.871139808,4001.0246954515933,36.26367282635442,15.474002649460404,32.459637813581985,1274.7620573271658,4.0,-61.0,65.0,37.74405256829232,117.96266001722438,True,7311.749454538065,36.0,-251.0,287.0,38.569603952781335,640.6203992681583,True,25239.28127462425,46.0,-627.0,673.0,54.456481354572816,762.4246707372979,True,12504.312630828159,40.0,-572.0,612.0,44.683160617263866,684.2850115987983,True
29.65531833566645,686076.2146775506,4355907.612006402,4001.4351228665905,36.13857455026323,15.458861672075754,30.608233735793917,1273.927522316672,4.0,-62.0,66.0,37.51880809589625,116.82339002618005,True,4717.738910306333,36.0,-165.0,201.0,38.258094796934756,639.6894623696196,True,16745.243561901305,45.0,-662.0,707.0,42.663125361244056,761.0445662106981,True,6948.35239217026,40.0,-327.0,367.0,38.49645869457731,683.2646943368329,True
39.614166881522614,686083.3810478084,4355914.527337318,4000.6351612212284,36.38240285976963,15.822317519139464,24.757762972581045,1280.1891015993222,4.0,-58.0,62.0,37.819231802417335,117.97156118890052,True,3894.8253616918073,37.0,-137.0,174.0,38.829965771497655,648.8461862528056,True,9988.408836478702,46.0,-517.0,563.0,39.856708217477944,772.4144487163298,True,5379.912455188595,40.0,-253.0,293.0,38.829965771497655,693.6365317961954,True
49.57301542737878,686090.5474180663,4355921.442668235,3998.4304536385675,37.05439773096464,16.739397700876783,20.733223740381728,1238.875871062639,4.0,-53.0,57.0,38.50494246536641,120.8206730605707,True,3485.342916143471,37.0,-121.0,158.0,39.48281378843171,670.7561837714186,True,8352.993589377213,46.0,-500.0,546.0,39.48281378843171,796.8482640745444,True,4642.585968180221,40.0,-234.0,274.0,39.48281378843171,716.2893831986701,True
59.531863973318714,686097.7137883243,4355928.357999152,3999.9239561825916,36.59917815554604,19.286707086771262,26.778925058522372,1219.099414606867,4.0,-56.0,60.0,37.913466597621664,119.45940265889953,True,4406.970129744968,37.0,-176.0,213.0,38.82088117804119,676.3890039550051,True,16979.751218640682,45.0,-635.0,680.0,38.82088117804119,801.2192346012416,True,6508.32772718036,40.0,-291.0,331.0,38.82088117804119,722.0347777074985,True
69.45010005549113,686099.3747352825,4355938.136171894,3997.8194729976526,37.24062463031555,20.694629453625254,28.092693615500618,1252.8471045442154,4.0,-56.0,60.0,38.65494057836054,122.05054706462988,True,7346.16969577533,39.0,-317.0,356.0,39.662014355998735,719.1703104599558,True,25047.68516176312,47.0,-556.0,603.0,52.740358486264086,854.7159693245696,True,15043.252636496452,42.0,-524.0,566.0,39.662014355998735,769.1113336425713,True
79.40894860138437,686100.9202626799,4355947.974363264,3998.174276890845,37.13248040367057,20.054385060875344,29.246511719336315,1259.2764088774616,4.0,-58.0,62.0,38.4161350814461,121.75045101748924,True,7057.032838479735,39.0,-298.0,337.0,39.250949464738596,728.1917796284472,True,24264.409527906384,48.0,-559.0,607.0,49.59809166676405,870.2205289997275,True,14109.984676312515,42.0,-528.0,570.0,39.250949464738596,780.0743144269295,True
89.36779714729568,686102.4657900775,4355957.812554633,3999.3562677784516,36.77220958112798,19.387799256126236,28.572876013683494,1181.1536814805438,4.0,-55.0,59.0,37.92980274446245,120.81623323586996,True,6212.758888586301,40.0,-277.0,317.0,38.70690207562666,729.0088362341687,True,22544.73330186074,48.0,-563.0,611.0,45.17692118989544,875.9570146615708,True,12023.801482191848,43.0,-464.0,507.0,38.70690207562666,782.586617459431,True
99.32664569318891,686104.0113174749,4355967.650746003,4000.9499704604727,36.28644900364793,18.94457921578054,27.55815042193089,1085.4593160611043,4.0,-51.0,55.0,37.367192268139206,118.53575215003411,True,5283.113568652641,40.0,-255.0,295.0,38.14230093846231,731.9186208441329,True,20877.16399775529,49.0,-567.0,616.0,42.2781398888917,885.0298606681583,True,10388.299355442738,44.0,-429.0,473.0,38.14230093846231,787.5116299405051,True
109.28549423818018,686105.5568448724,4355977.488937371,4002.061865872887,35.947543281944036,18.957546337056968,26.30320093945211,1021.3730328343495,4.0,-48.0,52.0,37.097122889259936,117.50767538408354,True,4532.529130304068,41.0,-231.0,272.0,37.830324013285235,754.4276076186841,True,19737.5175240243,50.0,-569.0,619.0,42.03433306074669,913.875972729951,True,9103.104691460085,44.0,-422.0,466.0,37.830324013285235,812.3208608169853,True
119.24434278407341,686107.1023722698,4355987.327128741,4000.657834688247,36.375491987022315,19.22502900636821,23.815427841562627,989.3194477547909,4.0,-45.0,49.0,37.332669453741346,119.17165575155104,True,3686.461902114228,42.0,-182.0,224.0,37.9981666108099,776.2483914950953,True,19185.828516105394,51.0,-596.0,647.0,53.8462687811558,940.626290785199,True,8092.0797114432,45.0,-549.0,594.0,37.9981666108099,836.2718130061066,True
128.97027314265,686110.5416986829,4355996.424642421,4000.6180627506046,36.38761447361571,19.17978127540607,22.837266001268144,982.180490545453,4.0,-44.0,48.0,37.19682997858831,119.67575487683962,True,3808.160396202335,42.0,-205.0,247.0,37.845987949144046,778.904764868365,True,22240.84086474596,51.0,-639.0,690.0,56.773139225724094,943.3840642056184,True,9073.424830731188,45.0,-603.0,648.0,37.845987949144046,839.0040409170383,True
138.92912168802746,686116.080854961,4356004.700898343,4000.6624136467526,36.37409632046979,19.426587571135492,22.946458391112277,983.1562930142804,4.0,-44.0,48.0,37.26065556270305,119.54137885767477,True,3484.9843897291157,41.0,-164.0,205.0,37.85437578100937,777.6820609068827,True,17302.76582414169,50.0,-716.0,766.0,37.85437578100937,939.1516300417054,True,5228.9164335923615,45.0,-310.0,355.0,37.85437578100937,836.8813167180635,True
148.8879702341789,686121.620011239,4356012.977154265,4000.8027140363542,36.331332761719295,19.91403760332738,22.060474673942043,987.3025737059493,4.0,-44.0,48.0,37.313574497502486,119.17928098241487,True,3274.4747097978643,41.0,-148.0,189.0,37.97777641745756,770.7891218583288,True,15429.691239983047,49.0,-725.0,774.0,37.97777641745756,926.8291923721565,True,4709.238064381418,44.0,-241.0,285.0,37.97777641745756,828.2493768358402,True
158.84681877955637,686127.159167517,4356021.253410187,4000.130102683232,36.53634470215093,19.59765524170846,20.84189977245285,987.8030202172508,4.0,-44.0,48.0,37.39277563083647,119.990725752466,True,3096.786670184671,40.0,-137.0,177.0,37.96809565207582,759.2314319486272,True,15047.648404436824,48.0,-722.0,770.0,37.96809565207582,906.918111408753,True,4351.328174758528,43.0,-224.0,267.0,37.96809565207582,813.8798469226988,True
168.7810184585591,686132.3762118599,4356029.70744896,3999.8670525518673,36.61652238219085,17.376897585318044,20.299147089219364,989.0244197206018,4.0,-44.0,48.0,37.54281648622441,120.13934995530212,True,3046.904546488507,39.0,-139.0,178.0,38.06843658231196,739.8349045654375,True,19335.036599135983,46.0,-689.0,735.0,44.51663813670689,872.9289760554166,True,4417.383191234452,42.0,-249.0,291.0,38.06843658231196,790.0070792045494,True
178.73986700395758,686136.4264313788,4356038.805491948,3999.4011682370974,36.75852392133265,13.555524546036978,20.08743370074782,1001.7927275866505,4.0,-44.0,48.0,37.33781495367134,120.63551911405989,True,3069.446137018289,38.0,-147.0,185.0,37.64586175320892,718.1155536693491,True,18549.965541889156,44.0,-635.0,679.0,53.7461359143482,840.5491315217946,True,4814.927257220538,40.0,-329.0,369.0,37.64586175320892,764.2295424136273,True
188.61841120766186,686139.7487158318,4356048.108613015,3999.808816268559,36.634272801343286,7.372374837215205,19.91123663046645,1018.324792047265,4.0,-44.0,48.0,37.77350860403476,119.96422673474831,True,3142.4596270507773,37.0,-169.0,206.0,38.54138114893681,690.8160069265241,True,17905.38567295099,45.0,-634.0,679.0,38.54138114893681,810.3445928046967,True,6341.970985289692,40.0,-435.0,475.0,38.54138114893681,734.2217449090967,True
