station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
2231,686534.4,4356880.3,3740,116.0,rockfill,92970.62727214089,146.19948321366053,211.0,-777.0,988.0,10738.070651590697,
2241,686544.3,4356879.0,3738,116.4,rockfill,90386.69223683505,139.50689642401903,210.0,-784.0,994.0,10485.659654190433,
2251,686554.2,4356877.7,3748,113.4,rockfill,87803.38245307154,133.78192058073364,209.0,-790.0,999.0,10109.434432535687,
2261,686564.1,4356876.4,3753,111.8,rockfill,84349.45715394852,130.25734220796676,206.0,-796.0,1002.0,9659.088305234443,
2271,686574.0,4356875.1,3757,110.5,rockfill,80677.43111557768,123.46629779300633,204.0,-802.0,1006.0,9277.782005013738,
2281,686583.9,4356873.8,3759,110.0,rockfill,77065.76873310292,120.57973893488816,203.0,-803.0,1006.0,9076.251144039485,
2291,686593.8,4356872.5,3762,109.1,rockfill,73378.15508531814,116.1822527307902,200.0,-810.0,1010.0,9004.686226959451,
2301,686603.7,4356871.2,3771,106.3,rockfill,69641.70246954137,108.3457511935826,195.0,-814.0,1009.0,8997.783950043753,
2310,686613.6,4356869.9,3781,103.2,rockfill,66246.67972904435,107.05541144431254,190.0,-820.0,1010.0,8712.230243908436,
2320,686623.5,4356868.6,3791,100.4,rockfill,63095.773808360056,109.17050924462183,186.0,-823.0,1009.0,8532.133657715154,
2330,686633.4,4356867.3,3788,101.2,rockfill,60193.784380646764,108.5256518046292,179.0,-831.0,1010.0,8506.391378106473,
2340,686643.3,4356866.0,3766,108.0,rockfill,57629.1035613376,109.6229846537185,174.0,-831.0,1005.0,8606.05311068787,
2350,686653.2,4356864.7,3766,107.7,rockfill,54536.90815335918,112.7766464447559,168.0,-830.0,998.0,8490.82733829661,
2360,686663.1,4356863.4,3761,109.5,rockfill,50969.22807964272,115.40291167987698,162.0,-828.0,990.0,8462.02072245412,
2370,686673.0,4356862.1,3764,108.4,rockfill,47057.70097213224,115.20279704482641,158.0,-690.0,848.0,8339.621628739607,
2380,686682.9,4356860.8,3766,107.8,rockfill,43825.248603297616,116.16158949584565,153.0,-668.0,821.0,8174.677071800882,
2390,686692.8,4356859.5,3770,106.7,rockfill,40648.868711585674,119.30192968451888,149.0,-653.0,802.0,7975.779471843005,
2400,686702.7,4356858.2,3766,107.8,rockfill,37568.135035731655,120.24937848591549,145.0,-636.0,781.0,7677.56346171078,
2410,686712.6,4356856.9,3760,109.6,rockfill,34638.093144584374,119.38336150245027,142.0,-595.0,737.0,7449.809484830828,
2420,686722.5,4356855.6,3754,111.5,rockfill,32406.661201055405,119.16728245745549,139.0,-546.0,685.0,7666.705852368823,
2430,686732.4,4356854.3,3745,114.4,rockfill,30528.613495346784,120.63653861866146,136.0,-505.0,641.0,7668.013388348304,
2440,686742.3,4356853.0,3735,117.2,rockfill,29138.893291093318,121.88543022489785,133.0,-483.0,616.0,7800.011870643233,
2450,686752.2,4356851.7,3722,121.3,rockfill,27888.848842617088,123.38596054919549,132.0,-469.0,601.0,8039.369235834629,
2460,686762.1,4356850.4,3710,125.1,rockfill,26541.91485879549,127.41677459074776,129.0,-455.0,584.0,8235.172088250203,
2470,686772.0,4356849.1,3702,127.4,rockfill,24896.293418666297,129.1559448508799,127.0,-441.0,568.0,8158.8568301427185,
2480,686781.9,4356847.8,3703,127.2,rockfill,19348.92366743758,130.8231064005779,127.0,-296.0,423.0,8060.896699612547,
2489,686790.2,4356845.2,3703,127.0,rockfill,18081.119113115925,128.5164190178823,163.0,-148.0,311.0,9440.646321788696,
2499,686789.8,4356835.2,3727,119.8,rockfill,19659.074094173724,119.92504531701275,163.0,-158.0,321.0,9919.447978340355,
2509,686789.4,4356825.2,3748,113.4,rockfill,18664.72749016819,113.44595841356568,162.0,-153.0,315.0,9460.529815106369,
2519,686789.0,4356815.3,3762,109.0,rockfill,17585.36026760532,109.43019596671047,162.0,-150.0,312.0,9091.434758567046,
2529,686788.6,4356805.3,3776,104.9,rockfill,16620.215361360268,106.28300943485829,162.0,-148.0,310.0,8828.932317879186,
2539,686788.2,4356795.3,3786,101.8,rockfill,15605.600443811769,103.89976375953665,162.0,-145.0,307.0,8517.904373817468,
2549,686787.8,4356785.3,3797,98.5,rockfill,14760.375157657909,100.18017124042512,162.0,-136.0,298.0,8324.451743952352,
2559,686787.4,4356775.4,3812,94.0,rockfill,13886.825643907589,96.33665432729845,162.0,-130.0,292.0,8060.095500023984,
2569,686787.0,4356765.4,3823,90.4,rockfill,12945.348955954429,92.15856952523495,162.0,-124.0,286.0,7652.510776252198,
2579,686786.6,4356755.4,3838,85.9,rockfill,12051.571421107885,86.58207581629676,162.0,-117.0,279.0,7202.5816874574375,
2589,686786.2,4356745.4,3855,80.7,rockfill,11136.398170357264,81.70264442681378,162.0,-112.0,274.0,6669.884152186711,
2599,686785.8,4356735.5,3867,77.0,rockfill,10260.209736885517,77.10141978217894,163.0,-108.0,271.0,6135.23077232732,
2609,686785.4,4356725.5,3882,72.5,rockfill,9767.46995472593,73.39745064140857,165.0,-105.0,270.0,5940.293209005125,
2619,686785.0,4356715.5,3892,69.5,rockfill,9492.971411799956,70.49895853345265,172.0,-101.0,273.0,5932.351568777778,
2629,686784.6,4356705.5,3898,67.7,rockfill,9364.3302390639,68.65086346650992,181.0,-98.0,279.0,6041.612447169537,
2639,686784.2,4356695.6,3901,66.6,rockfill,9334.93021814308,67.59496659832257,187.0,-95.0,282.0,6174.503219278213,
2649,686783.8,4356685.6,3905,65.6,rockfill,9360.120205162377,66.65920731450251,187.0,-91.0,278.0,6330.219922796607,
2659,686783.4,4356675.6,3907,65.0,rockfill,9461.455028978298,66.17954698142375,185.0,-89.0,274.0,6520.212577496325,
2669,686783.0,4356665.6,3906,65.1,rockfill,9627.641426379225,66.45514067310614,189.0,-86.0,275.0,6780.6973428820675,
2679,686782.6,4356655.7,3905,65.6,rockfill,9860.803172944714,67.11142925330455,196.0,-84.0,280.0,7075.814373453449,
2689,686782.2,4356645.7,3902,66.4,rockfill,9798.247930886428,67.88512725560577,188.0,-81.0,269.0,7062.254445855372,
2699,686781.8,4356635.7,3900,67.1,rockfill,9709.366056968032,68.91929761026518,178.0,-79.0,257.0,7019.184627203283,
2709,686781.4,4356625.7,3901,66.8,rockfill,9577.303295509333,68.83591371464695,168.0,-78.0,246.0,6948.474398451121,
2719,686781.0,4356615.8,3901,66.6,rockfill,9285.328337022147,68.89114789580822,162.0,-76.0,238.0,6730.330905154524,
2729,686780.6,4356605.8,3899,67.3,rockfill,8964.997897847392,69.575966385117,160.0,-75.0,235.0,6434.438348550252,
2739,686780.2,4356595.8,3894,68.9,rockfill,8737.226036384229,70.50393789002351,160.0,-75.0,235.0,6161.985082339247,
2749,686779.8,4356585.8,3905,65.6,rockfill,8473.066403826617,67.07596691802064,161.0,-75.0,236.0,5926.2711593582935,
2759,686779.4,4356575.9,3912,63.4,rockfill,8121.397591007636,65.03691892013399,159.0,-73.0,232.0,5746.994017992771,
2769,686779.0,4356565.9,3915,62.5,rockfill,7857.179541162039,64.20856058082586,154.0,-71.0,225.0,5594.154920530638,
2778,686778.6,4356555.9,3915,62.5,rockfill,7690.1091755376765,64.47816945707882,146.0,-68.0,214.0,5491.5313798889665,
2788,686778.2,4356545.9,3911,63.6,rockfill,7581.198018927327,65.90426683599003,141.0,-67.0,208.0,5387.826189709285,
