station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
1318,686504.4,4356256.5,3700,128.0,rockfill,17061.533827244144,132.9756208659619,122.0,-195.0,317.0,7011.858723667374,
1328,686498.0,4356264.2,3701,127.8,rockfill,19081.529072480727,133.50764254271007,121.0,-198.0,319.0,7033.474664776701,
1338,686494.1,4356273.2,3702,127.4,rockfill,21431.985141004625,133.45752851093903,119.0,-202.0,321.0,6980.009650186588,
1348,686490.9,4356282.7,3703,127.0,rockfill,22676.63362088742,134.08855591086285,119.0,-205.0,324.0,6974.964820437226,
1358,686487.7,4356292.1,3700,127.9,rockfill,23564.644750497435,135.64950582653273,121.0,-206.0,327.0,7003.377809079071,
1368,686484.5,4356301.6,3704,126.9,rockfill,24483.20074965674,135.97053796920022,121.0,-208.0,329.0,7080.724744691337,
1378,686481.3,4356311.1,3700,128.0,rockfill,25055.363224939778,135.66181199490393,127.0,-208.0,335.0,7306.878733580098,
1388,686477.1,4356320.1,3699,128.3,rockfill,25390.430900009385,135.59174097398272,133.0,-207.0,340.0,7556.8706205091,
1398,686472.3,4356328.8,3698,128.6,rockfill,26087.546914356135,136.1866530554562,145.0,-207.0,352.0,7767.565262301637,
1408,686467.5,4356337.6,3699,128.4,rockfill,26766.809968731515,135.1832044204241,164.0,-207.0,371.0,8235.050121958355,
1418,686461.6,4356345.5,3700,128.1,rockfill,26920.625873007175,135.12803848978024,165.0,-208.0,373.0,8811.47240052051,
1428,686454.4,4356352.4,3700,128.0,rockfill,27278.538001032655,135.37142887429627,166.0,-208.0,374.0,9134.042206511103,
1437,686447.2,4356359.3,3700,128.1,rockfill,28010.439325809555,135.4456064591384,167.0,-207.0,374.0,9309.313384981371,
1447,686440.0,4356366.3,3701,127.8,rockfill,28708.042012546783,134.82484914182555,170.0,-206.0,376.0,9507.462853344696,
1457,686432.8,4356373.2,3701,127.7,rockfill,29228.35642353443,135.24762330791282,175.0,-207.0,382.0,9904.973786189097,
1467,686424.6,4356378.9,3703,127.1,rockfill,29695.72222358604,135.95205608589094,182.0,-208.0,390.0,10303.381166845646,
1477,686416.4,4356384.4,3700,128.0,rockfill,29138.06729890145,133.81719041062502,176.0,-200.0,376.0,10073.835707109698,
1487,686411.0,4356392.9,3702,127.3,rockfill,29133.84390931001,131.90483336070383,172.0,-201.0,373.0,9775.159032760657,
1497,686405.7,4356401.3,3700,128.1,rockfill,30064.792666161404,133.6719077168857,173.0,-210.0,383.0,9535.593958326306,
1507,686404.4,4356410.9,3702,127.5,rockfill,31372.900578827437,133.0310188155902,161.0,-227.0,388.0,8767.464821381269,
1517,686404.6,4356420.8,3702,127.4,rockfill,32485.82106841803,133.38320564161359,160.0,-240.0,400.0,8705.096500369638,
1527,686404.8,4356430.8,3701,127.6,rockfill,33312.95242330756,133.9754436231658,172.0,-247.0,419.0,8931.153796773775,
1537,686405.0,4356440.8,3702,127.5,rockfill,34401.523980948485,134.8154811986858,174.0,-254.0,428.0,9343.348147372752,
1547,686405.2,4356450.8,3699,128.3,rockfill,35167.11055323281,134.84565766909532,171.0,-257.0,428.0,9812.033292366992,
1557,686404.9,4356460.7,3700,128.1,rockfill,34878.611919472736,134.59420841995575,165.0,-246.0,411.0,10154.505381678115,
1567,686402.9,4356470.5,3699,128.3,rockfill,34926.908439071514,135.20647611467325,163.0,-240.0,403.0,10451.121853695002,
1577,686400.9,4356480.3,3698,128.5,rockfill,35541.776243405904,135.02938230216273,163.0,-245.0,408.0,10646.65223409946,
1587,686398.9,4356490.1,3697,129.1,rockfill,36158.59143391477,134.65334544313896,163.0,-250.0,413.0,10840.795504031565,
1597,686396.9,4356499.8,3699,128.4,rockfill,36772.53659473313,134.50189813800148,163.0,-255.0,418.0,11003.444166206433,
1607,686394.9,4356509.6,3699,128.2,rockfill,37408.61962878483,135.32482377384622,164.0,-261.0,425.0,11134.036813383786,
1617,686392.9,4356519.4,3700,127.9,rockfill,38116.86314934991,136.3968235036093,164.0,-268.0,432.0,11286.610918962662,
1627,686390.9,4356529.2,3700,128.0,rockfill,39788.56623506415,139.46908247255783,164.0,-284.0,448.0,11444.587141875083,
1637,686389.8,4356539.1,3700,127.9,rockfill,41765.6313688398,138.03506201170353,164.0,-300.0,464.0,11600.956998482885,
1647,686388.9,4356549.0,3700,127.9,rockfill,42834.72294281308,135.2996820891192,165.0,-307.0,472.0,11801.86427003809,
1657,686388.0,4356559.0,3701,127.6,rockfill,45586.334987750655,130.1713613617801,164.0,-327.0,491.0,11949.967267456348,
1666,686389.0,4356568.7,3700,127.9,rockfill,53248.237057130675,129.4744592854961,185.0,-574.0,759.0,11639.059972866147,
1676,686397.7,4356571.8,3701,127.8,rockfill,33121.96024766126,129.73917175990846,267.0,-203.0,470.0,15679.362598026293,
1685,686406.5,4356568.1,3701,127.8,rockfill,36688.11663180865,130.44938348758728,269.0,-201.0,470.0,21233.326990339694,
1695,686415.2,4356563.1,3701,127.6,rockfill,35553.74746521081,130.98769855771366,268.0,-198.0,466.0,20950.421894478353,
1705,686423.9,4356558.2,3701,127.7,rockfill,34075.225859880695,131.13928158632234,269.0,-196.0,465.0,19965.67406415577,
1715,686432.6,4356553.2,3700,128.0,rockfill,32597.41169594006,131.5624574491576,270.0,-195.0,465.0,18980.136672527537,
1725,686441.2,4356548.3,3701,127.8,rockfill,31128.536663997475,131.12590895850622,271.0,-194.0,465.0,17997.547868941674,
