line,crest_ft,nwl_ft,type,H_max_m,dam_endarea_Mm3,dam_grid_Mm3,grid_cfrd_Mm3,grid_rcc_Mm3,infeasible_m,need_bank_Mm3,wedge_Mm3,net_nocut_Mm3,max_cut_Mm3,balanced,floor_ft,cut_Mm3,cap_Mm3,pit_acre,net_Mm3,net_GWh,maxnet_floor_ft,maxnet_cut_Mm3,maxnet_cap_Mm3,maxnet_pit_acre,maxnet_Mm3,maxnet_GWh,maxnet_surplus_ratio,netinf_Mm3,wall,berm_m,wall_m,head_m,curve
A_parcel_ring_3700,3800,3780,cfrd,31.86771648758804,13.369506609291628,16.227098874834702,16.227098874834702,0.0,0.0,13.522582395695586,1.1750563688783702,3.0959185262361877,31.066021102751478,True,3750,15.257317744803512,2.7677558166289398,98.88580281996411,3.0959185262361877,3.0162615951684293,3400,30.60127185637215,2.7677558166289398,99.62588278319487,18.43987263780483,17.96542098439081,2.262975440705241,18.90462188418416,bowl,20.0,0.75,420.624,3750:15.26:3.10;3700:19.29:7.13;3650:22.65:10.49;3600:25.36:13.20;3550:27.46:15.30;3500:28.98:16.82;3450:30.00:17.84;3400:30.60:18.44;3350:30.90:18.74;3300:31.02:18.86;3250:31.06:18.90;3200:31.07:18.90;3150:31.07:18.90;3100:31.07:18.90;3050:31.07:18.90;3000:31.07:18.90
A_parcel_ring_3700,3800,3780,combo,31.86771648758804,6.644077195897276,7.308102648099993,5.953106401762672,1.3549962463373215,0.0,6.180418623172483,0.8678088348954951,3.5189937396090385,33.16708298215354,True,3750,15.383611505293823,2.7677558166289398,102.71024942795154,3.5189937396090385,3.4284512271467693,3400,32.448959733703596,2.7677558166289398,104.03399178622438,20.584341968018812,20.054713847857954,5.250285087816132,21.302465216468754,bowl,20.0,0.75,420.624,3750:15.38:3.52;3700:19.77:7.90;3650:23.46:11.59;3600:26.47:14.60;3550:28.82:16.95;3500:30.55:18.68;3450:31.72:19.86;3400:32.45:20.58;3350:32.84:20.98;3300:33.03:21.16;3250:33.12:21.25;3200:33.16:21.29;3150:33.17:21.30;3100:33.17:21.30;3050:33.17:21.30;3000:33.17:21.30
A_parcel_ring_3700,3800,3780,rcc,31.86771648758804,2.8025663237875937,3.081581966400614,0.0,3.081581966400614,0.0,2.773423769760553,0.268358041127271,4.339040284638152,39.686234933483554,True,3750,15.633694644326244,2.7677558166289398,109.65093924672462,4.339040284638152,4.227398253388108,3350,38.837546872919944,2.7677558166289398,114.4175978412893,27.542892513231852,26.834223253449853,14.00346650821163,28.391580573795466,bowl,20.0,0.75,420.624,3750:15.63:4.34;3700:20.81:9.51;3650:25.33:14.03;3600:29.14:17.85;3550:32.29:21.00;3500:34.79:23.50;3450:36.68:25.38;3400:37.99:26.70;3350:38.84:27.54;3300:39.32:28.03;3250:39.55:28.25;3200:39.64:28.35;3150:39.68:28.38;3100:39.69:28.39;3050:39.69:28.39;3000:39.69:28.39
A_parcel_ring_3700,3850,3830,cfrd,47.10771648758805,23.04191756364078,29.209449493403966,29.209449493403966,0.0,0.0,24.341207911169974,2.7537143052268265,3.9743866136668955,27.049995311953023,True,3550,24.77576807914106,2.7677558166289398,91.82551410229165,17.898338151196377,18.069625068319944,3450,26.52647450402998,2.7677558166289398,91.82551410229165,19.649044576085302,19.837085736187998,1.0897764236201775,20.172565384008344,bowl,20.0,0.75,435.86400000000003,3800:10.85:3.97;3750:14.75:7.87;3700:18.19:11.31;3650:20.98:14.10;3600:23.16:16.28;3550:24.78:17.90;3500:25.87:18.99;3450:26.53:19.65;3400:26.87:19.99;3350:27.00:20.12;3300:27.04:20.16;3250:27.05:20.17;3200:27.05:20.17;3150:27.05:20.17;3100:27.05:20.17;3050:27.05:20.17;3000:27.05:20.17
A_parcel_ring_3700,3850,3830,combo,47.10771648758805,12.080710681361202,13.109261601311403,10.218737231270502,2.890524370040901,0.0,11.117086292428896,1.984239288282932,4.756235301476877,29.868317684116445,True,3750,15.032668392122321,2.7677558166289398,97.37697869459284,8.924713481121534,9.010122899888733,3450,28.923204536962604,2.7677558166289398,98.1640086387965,22.81524962596182,23.033591336729778,2.601689307445627,23.760362773115656,bowl,20.0,0.75,435.86400000000003,3800:10.86:4.76;3750:15.03:8.92;3700:18.97:12.86;3650:22.22:16.11;3600:24.80:18.69;3550:26.73:20.62;3500:28.07:21.96;3450:28.92:22.82;3400:29.41:23.30;3350:29.66:23.55;3300:29.78:23.67;3250:29.84:23.73;3200:29.87:23.76;3150:29.87:23.76;3100:29.87:23.76;3050:29.87:23.76;3000:29.87:23.76
A_parcel_ring_3700,3850,3830,rcc,47.10771648758805,5.55528599058319,6.300504414069676,0.0,6.300504414069676,0.0,5.67045397266271,0.4477189916463601,6.334778655653912,39.66637339356258,True,3800,10.907869494825592,2.7677558166289398,84.5747073039344,6.334778655653912,6.395402424040734,3400,37.975442721492065,2.7677558166289398,114.36842391384926,33.402351882320396,33.72201205581068,6.6970727396028416,35.0932825543909,bowl,20.0,0.75,435.86400000000003,3800:10.91:6.33;3750:15.63:11.06;3700:20.80:16.23;3650:25.32:20.74;3600:29.13:24.56;3550:32.28:27.71;3500:34.78:30.21;3450:36.66:32.09;3400:37.98:33.40;3350:38.82:34.25;3300:39.30:34.73;3250:39.53:34.96;3200:39.62:35.05;3150:39.66:35.09;3100:39.67:35.09;3050:39.67:35.09;3000:39.67:35.09
A_parcel_ring_3700,3900,3880,cfrd,62.34771648758806,34.95745251834591,45.00486498412475,45.00486498412475,0.0,0.0,37.504054153437295,5.010843868558462,5.456849636751414,23.312176312251278,False,,,,,,,3500,22.69993373459286,2.7677558166289398,83.75851895049495,20.75110486116088,21.68219946588342,0.6052661304754539,21.363347438819293,bowl,20.0,0.75,451.10400000000004,3850:7.41:5.46;3800:10.63:8.68;3750:14.01:12.07;3700:16.87:14.93;3650:19.14:17.19;3600:20.83:18.88;3550:21.99:20.04;3500:22.70:20.75;3450:23.09:21.14;3400:23.26:21.31;3350:23.30:21.35;3300:23.31:21.36;3250:23.31:21.36;3200:23.31:21.36;3150:23.31:21.36;3100:23.31:21.36;3050:23.31:21.36;3000:23.31:21.36
A_parcel_ring_3700,3900,3880,combo,62.34771648758806,18.936140861551277,20.012239818087703,15.049745200024162,4.962494618063541,0.0,17.00769948961066,3.5722680282535655,6.895436142297075,26.563508125832485,True,3700,17.955267473112666,2.7677558166289398,91.75904281344054,17.44501443998558,18.227765957702534,3500,25.330473661150588,2.7677558166289398,91.75904281344054,24.820220628023502,25.933894992323495,1.4893533176914369,26.0532550927054,bowl,20.0,0.75,451.10400000000004,3850:7.41:6.90;3800:10.69:10.18;3750:14.49:13.98;3700:17.96:17.45;3650:20.74:20.23;3600:22.86:22.35;3550:24.36:23.85;3500:25.33:24.82;3450:25.93:25.42;3400:26.26:25.75;3350:26.42:25.91;3300:26.51:26.00;3250:26.55:26.04;3200:26.56:26.05;3150:26.56:26.05;3100:26.56:26.05;3050:26.56:26.05;3000:26.56:26.05
A_parcel_ring_3700,3900,3880,rcc,62.34771648758806,9.134586002529224,10.563526520661298,0.0,10.563526520661298,0.0,9.507173868595167,0.6303561869682612,9.846392478960937,39.59894924135013,True,3800,10.898908546775631,2.7677558166289398,84.46103892894737,13.329308307281071,13.927389572477782,3400,37.91697720305554,2.7677558166289398,114.25475553886223,40.34737696356098,42.15774924286026,3.988249055621653,42.02934900185557,bowl,20.0,0.75,451.10400000000004,3850:7.42:9.85;3800:10.90:13.33;3750:15.61:18.04;3700:20.78:23.21;3650:25.29:27.72;3600:29.10:31.53;3550:32.24:34.67;3500:34.73:37.16;3450:36.61:39.04;3400:37.92:40.35;3350:38.75:41.18;3300:39.23:41.66;3250:39.46:41.89;3200:39.56:41.99;3150:39.59:42.02;3100:39.60:42.03;3050:39.60:42.03;3000:39.60:42.03
A_parcel_ring_3700,3950,3930,cfrd,77.58771648758807,49.025212867023406,64.7751882275027,64.7751882275027,0.0,0.0,53.97932352291892,8.06300214809452,7.238034212501262,19.4701490845739,False,,,,,,,3550,18.802601537068703,2.7674623402900407,74.07125524480708,21.29221900123974,22.999201081093638,0.34832969940954084,21.959766548744934,bowl,20.0,0.75,466.34400000000005,3900:4.75:7.24;3850:7.32:9.81;3800:10.15:12.64;3750:12.94:15.43;3700:15.21:17.70;3650:16.90:19.39;3600:18.07:20.56;3550:18.80:21.29;3500:19.22:21.71;3450:19.40:21.89;3400:19.46:21.95;3350:19.47:21.96;3300:19.47:21.96;3250:19.47:21.96;3200:19.47:21.96;3150:19.47:21.96;3100:19.47:21.96;3050:19.47:21.96;3000:19.47:21.96
