station,E,N,z_ground_ft,H_axis,slope_us_deg,slope_ds_deg,rcc_area,rcc_toe_us,rcc_toe_ds,rcc_base,rcc_Hmax,rcc_us_wedge,rcc_closes,cfrd_area,cfrd_toe_us,cfrd_toe_ds,cfrd_base,cfrd_Hmax,cfrd_us_wedge,cfrd_closes,ecrd_area,ecrd_toe_us,ecrd_toe_ds,ecrd_base,ecrd_Hmax,ecrd_us_wedge,ecrd_closes,rockfill_area,rockfill_toe_us,rockfill_toe_ds,rockfill_base,rockfill_Hmax,rockfill_us_wedge,rockfill_closes
377.93691990530533,685985.2332816388,4356239.828254519,3700.4199734427734,127.88799209464264,28.382432802737267,31.762432747384214,14291.835147382339,4.0,-213.0,217.0,129.66040547385933,483.7822211294563,True,55627.63536126829,106.0,-469.0,575.0,130.9103828232603,6778.481246622667,True,76677.31477314548,127.0,-539.0,666.0,163.31074447301955,8082.51203819841,True,66539.81127574694,114.0,-508.0,622.0,136.66777788304785,7261.291809781485,True
387.8680733660594,685986.7926857534,4356249.636213933,3700.7242862307976,127.79523755685295,28.447009860623915,31.178798076182286,13647.434558215897,4.0,-200.0,204.0,129.57689228441996,483.36660319225257,True,55413.90278511458,106.0,-498.0,604.0,130.84631027490445,6776.628071869877,True,78988.20812731328,127.0,-579.0,706.0,155.34328078313717,8073.706375383517,True,67516.9306924153,114.0,-538.0,652.0,131.18142559486932,7256.96083447264,True
397.85181488524347,685988.9674113294,4356259.38022047,3699.304370562945,128.22802785241424,28.290971530825672,30.923673896199357,13505.603798719858,4.0,-195.0,199.0,129.8754978645254,484.6607488400009,True,53938.26081965199,106.0,-510.0,616.0,131.03559345377244,6813.769347586263,True,78196.13900875789,127.0,-579.0,706.0,146.56550874012044,8111.334495148701,True,66627.14837945181,114.0,-546.0,660.0,131.08848196176655,7294.966675708707,True
407.8355564044529,685991.1421369055,4356269.124227007,3698.7249332074803,128.40464035835998,28.133168371664976,30.81390533204045,13442.4873420566,4.0,-191.0,195.0,130.25586941580218,485.82105199808416,True,53390.353120451975,106.0,-513.0,619.0,131.4601386786078,6869.859967568143,True,77862.09227132573,127.0,-582.0,709.0,145.0381245105698,8166.082995331197,True,66162.71370281992,114.0,-549.0,663.0,131.4601386786078,7352.378122554313,True
417.8192979227281,685993.3168624814,4356278.868233543,3698.201451807181,128.5641974891712,27.943600807453056,30.58618331333105,13310.583299219956,4.0,-188.0,192.0,130.37918126361,486.49082889288957,True,52844.02027319746,106.0,-515.0,621.0,131.56942025052876,6914.419619381571,True,77651.66910484518,126.0,-587.0,713.0,145.5362389835293,8208.61931611599,True,65786.29296232676,114.0,-553.0,667.0,131.56942025052876,7398.288735319171,True
427.8030394419122,685995.4915880574,4356288.61224008,3698.55889781919,128.4552479447109,27.66807305762866,30.25672876279343,13180.97303037126,4.0,-187.0,191.0,130.09964563194353,486.25881982050146,True,52633.67812104258,106.0,-514.0,620.0,131.22930156474308,6927.84543197001,True,77199.52456961802,128.0,-583.0,711.0,144.93721751967678,8228.597785161346,True,65457.92599805272,114.0,-550.0,664.0,131.22930156474308,7412.099500178714,True
437.7392663782337,685997.0437694532,4356298.426481703,3699.9095925594756,128.0435561878719,26.936801142889575,30.35816420562545,13189.68455722056,4.0,-189.0,193.0,129.78463424214897,484.33071443722883,True,53679.20892308793,107.0,-499.0,606.0,130.92736264667224,6932.278263339933,True,77299.72766268434,231.0,-577.0,808.0,150.95222902246246,8541.638556778415,True,65731.35632769205,115.0,-533.0,648.0,130.92736264667224,7421.405896250415,True
447.7230078970066,685997.0947027325,4356308.4100933,3700.2496596741894,127.93990373130714,26.038150621998604,30.406788554540483,13226.362932545939,4.0,-190.0,194.0,129.62564653625327,483.9480160758453,True,53439.35909710309,109.0,-489.0,598.0,130.96289802746765,6999.900226862364,True,78571.37133475638,360.0,-553.0,913.0,160.06700326601538,11108.244934302282,True,65145.849848493104,124.0,-523.0,647.0,132.0808921549043,7530.29603805339,True
457.7067494157795,685997.1456360118,4356318.393704897,3700.1667749321755,127.96516700067286,25.23861619849851,30.4439541781126,13179.465741401598,4.0,-188.0,192.0,129.6686021039916,483.93342196947333,True,53686.86057118621,112.0,-493.0,605.0,130.79958427958763,7055.334268432107,True,80142.89348553868,362.0,-558.0,920.0,156.40599679164563,12245.48545250982,True,65577.10628740967,135.0,-526.0,661.0,130.79958427958763,7646.438778237033,True
467.69049093548307,685997.1965692911,4356328.3773164945,3701.032893655113,127.70117401392145,24.379389321472004,30.483039946458806,13193.470587193064,4.0,-188.0,192.0,129.41812667386966,483.1799220655605,True,53808.20709821125,117.0,-496.0,613.0,130.55983439223314,7128.7516404368625,True,81657.40435474039,361.0,-565.0,926.0,152.57115697426002,13424.288063807206,True,65917.76730233923,158.0,-529.0,687.0,130.55983439223314,7821.638027185507,True
