site,E,N,z_floor_ft,acc_ha,valley_grade_tan,ux,uy,vx,vy,crest_ft,nwl_ft,H_max_m,abut_L,abut_R,dam_len_m,fill_cfrd_Mm3,fill_rcc_Mm3,gross_Mm3,water_acre,water_out_acre,spill,abut_in_parcel,eff_cfrd,head_m
7,686646.0,4356114.0,3847.0727592906583,20.472,0.22860185944919825,-0.7071067811865476,-0.7071067811865476,0.7071067811865476,-0.7071067811865476,4100.0,4080.0,77.09222296820735,190.0,356.0,546.0,1.2999166499982715,0.4160818475691994,1.1898200164375032,12.738776625395307,4.0050840228198155,False,False,0.9153048516142056,512.0640000000001
8,686342.0,4356198.0,3652.232151470925,15.008,0.32637586596201423,-0.9840830367633769,0.17770924780261124,0.08304547985373997,-0.9965457582448796,3800.0,3780.0,45.039640231661906,94.0,74.0,168.0,0.262623818255545,0.08404060723139009,0.09344839642871097,1.8107882353913876,0.0,False,True,0.3558260520673011,420.624
8,686342.0,4356198.0,3652.232151470925,15.008,0.32637586596201423,-0.9840830367633769,0.17770924780261124,0.08304547985373997,-0.9965457582448796,3850.0,3830.0,60.279640231661915,126.0,106.0,232.0,0.6070845614134235,0.18795103924846154,0.2561993005615236,3.5583174931271806,0.0,False,True,0.42201583905384865,435.86400000000003
8,686342.0,4356198.0,3652.232151470925,15.008,0.32637586596201423,-0.9840830367633769,0.17770924780261124,0.08304547985373997,-0.9965457582448796,3900.0,3880.0,75.51964023166192,158.0,334.0,492.0,1.33513218499486,0.4110678762399053,0.5439694443457037,5.871223863659848,0.0,False,True,0.40742740715803943,451.10400000000004
9,686658.0,4356082.0,3870.64179792874,14.4272,0.20897163473919136,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,4000.0,3980.0,39.42837999132007,76.0,108.0,184.0,0.21365380061228612,0.07285369410427926,0.09678301577441449,2.56198859505157,0.05139791934517039,False,True,0.45298990936297445,481.584
9,686658.0,4356082.0,3870.64179792874,14.4272,0.20897163473919136,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,4050.0,4030.0,54.66837999132008,114.0,148.0,262.0,0.5212644543900877,0.1713308625918925,0.3629561809111341,6.100537657661378,1.2137816337667162,False,False,0.696299503743864,496.824
9,686658.0,4356082.0,3870.64179792874,14.4272,0.20897163473919136,-0.74820292777784,-0.6634699532493302,0.4472135954999579,-0.8944271909999159,4100.0,4080.0,69.90837999132009,154.0,188.0,342.0,1.045552637903701,0.3352670408674646,0.8604423030166041,10.157019599826365,3.7520481121974383,False,False,0.8229545522851559,512.0640000000001
10,686346.0,4356166.0,3686.0466754342647,14.1904,0.30996567220306964,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3800.0,3780.0,34.732973327636046,66.0,60.0,126.0,0.12348213820198965,0.041276569974492854,0.03606003960937502,0.9291162343165417,0.0,False,True,0.2920263621479304,420.624
10,686346.0,4356166.0,3686.0466754342647,14.1904,0.30996567220306964,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3850.0,3830.0,49.972973327636055,96.0,86.0,182.0,0.3404933570929007,0.10863324077657013,0.1310987169697267,2.241740020670124,0.0,False,True,0.38502576992701076,435.86400000000003
10,686346.0,4356166.0,3686.0466754342647,14.1904,0.30996567220306964,-0.9953329548342738,0.09650030580715072,0.1643989873053573,-0.9863939238321437,3900.0,3880.0,65.21297332763606,126.0,122.0,248.0,0.7283423818881222,0.22595048591260095,0.32312309107128945,4.06043562826846,0.0,False,True,0.443641752981118,451.10400000000004
