station_m,E,N,z_ground_ft,H_axis_m,kind,area_m2,H_max_m,toe_us_m,toe_ds_m,base_width_m,area_us_below_nwl_m2,note
438,686054.3,4356303.3,3800,97.6,rockfill,51033.944719347666,99.835600319793,217.0,-574.0,791.0,6489.379927626088,
448,686055.4,4356313.3,3801,97.2,rockfill,51423.74536889809,99.43754473520039,241.0,-576.0,817.0,7332.731720841917,
458,686056.6,4356323.2,3802,97.0,rockfill,52129.01686965276,99.08506207179516,260.0,-577.0,837.0,8325.201672157757,
468,686057.7,4356333.1,3802,96.8,rockfill,53300.9150065492,98.87656056381275,286.0,-582.0,868.0,9452.648777210346,
478,686058.8,4356343.0,3801,97.2,rockfill,54632.164758825755,99.14776289684983,276.0,-595.0,871.0,9827.451000775001,
488,686060.8,4356352.7,3800,97.4,rockfill,54897.18671031361,99.14612218181014,218.0,-605.0,823.0,8063.71447234019,
498,686065.2,4356361.6,3800,97.5,rockfill,55684.1744462777,99.02548445059551,148.0,-689.0,837.0,6131.979319082002,
508,686072.3,4356368.5,3800,97.5,rockfill,41802.671630833625,99.13515645313532,129.0,-782.0,911.0,5705.443513098522,
518,686079.8,4356375.1,3800,97.4,rockfill,35865.592419383,99.47290493673677,109.0,-592.0,701.0,5353.907826882576,
528,686089.4,4356374.3,3802,96.8,rockfill,44257.98837216657,116.72119473001544,136.0,-403.0,539.0,6410.9744168934285,
538,686099.2,4356372.6,3802,97.0,rockfill,42775.37354600545,124.30231571586012,133.0,-388.0,521.0,6030.969742553299,
548,686109.1,4356370.9,3801,97.3,rockfill,39897.35379962708,121.77469509109415,136.0,-364.0,500.0,5977.163064084322,
557,686118.2,4356367.3,3801,97.2,rockfill,35193.0334795168,115.0656668971784,151.0,-345.0,496.0,6377.945493087735,
567,686126.7,4356362.0,3802,96.9,rockfill,32318.173184405936,110.33137904362229,154.0,-302.0,456.0,6253.961552110609,
577,686135.1,4356356.7,3800,97.5,rockfill,31125.74261891663,115.33858015719579,181.0,-273.0,454.0,6722.148041793245,
587,686141.3,4356348.9,3802,96.9,rockfill,30554.79433491373,114.82038862022796,252.0,-259.0,511.0,7737.936666309051,
597,686147.4,4356341.0,3803,96.6,rockfill,29508.574320998792,115.67568635937278,238.0,-256.0,494.0,6973.206108743685,
607,686153.4,4356333.1,3803,96.7,rockfill,28515.729623323023,116.44406139075477,202.0,-254.0,456.0,6252.106379961234,
617,686159.5,4356325.1,3801,97.2,rockfill,27722.503026248032,116.3549411339136,176.0,-254.0,430.0,5686.362065123924,
627,686165.5,4356317.2,3801,97.4,rockfill,26940.716778946036,112.90559720847887,153.0,-251.0,404.0,5221.013407667465,
637,686171.6,4356309.3,3801,97.4,rockfill,26224.576641423606,113.19260802843087,140.0,-248.0,388.0,4846.3298068993,
647,686177.7,4356301.4,3800,97.7,rockfill,25519.173085591923,114.27913612138559,128.0,-245.0,373.0,4540.299991159645,
657,686183.7,4356293.4,3800,97.5,rockfill,25140.172001973515,113.98614837580999,112.0,-246.0,358.0,4192.073318042435,
667,686190.5,4356286.1,3800,97.6,rockfill,25011.196514645562,114.07837623850764,88.0,-247.0,335.0,3998.184666844385,
677,686197.4,4356278.9,3799,97.8,rockfill,24577.132382978823,112.82429211901626,83.0,-244.0,327.0,3961.567509745776,
687,686204.3,4356271.7,3799,97.9,rockfill,24030.583304510346,111.88853840324282,81.0,-239.0,320.0,3926.2300554507137,
697,686211.2,4356264.5,3800,97.6,rockfill,23478.876612600212,110.82296664827436,80.0,-234.0,314.0,3887.404397255648,
707,686218.1,4356257.3,3801,97.3,rockfill,22969.0708585253,110.30814475441571,80.0,-231.0,311.0,3843.4572264671215,
717,686225.0,4356250.1,3800,97.4,rockfill,22446.10105259256,106.82862685773148,79.0,-223.0,302.0,3848.706239789939,
727,686231.3,4356242.4,3800,97.4,rockfill,22277.16744119393,104.1342205419246,80.0,-222.0,302.0,3866.1121938159913,
737,686237.0,4356234.2,3801,97.4,rockfill,22391.41161854504,102.04796443460418,79.0,-224.0,303.0,3882.778466478065,
747,686242.7,4356226.0,3801,97.2,rockfill,22499.047866804365,102.28616637102527,79.0,-226.0,305.0,3895.13199204798,
757,686248.4,4356217.8,3801,97.2,rockfill,22442.35648189192,105.82122481912302,79.0,-228.0,307.0,3882.723100391452,
767,686254.1,4356209.6,3801,97.4,rockfill,22153.646211392836,109.49622897110203,79.0,-230.0,309.0,3870.720008105249,
777,686259.8,4356201.4,3800,97.6,rockfill,21629.42538107436,109.79394357020715,78.0,-231.0,309.0,3874.574034378616,
787,686265.6,4356193.2,3800,97.6,rockfill,21019.740682617656,109.22809571007406,78.0,-231.0,309.0,3869.01959582595,
797,686271.3,4356185.0,3801,97.3,rockfill,20192.32427229076,108.0859972526871,78.0,-230.0,308.0,3817.942987678861,
807,686277.0,4356176.9,3801,97.1,rockfill,19335.185388988015,107.85723362704312,78.0,-229.0,307.0,3786.1152064937296,
817,686282.7,4356168.7,3801,97.1,rockfill,18521.2170047096,108.34027044266327,78.0,-228.0,306.0,3808.4928329783356,
827,686288.4,4356160.5,3802,96.9,rockfill,17692.446481617735,107.90984047166262,79.0,-226.0,305.0,3841.4121750525123,
837,686294.1,4356152.3,3803,96.7,rockfill,16890.595043161953,107.63645387891597,80.0,-224.0,304.0,3881.3165541669687,
847,686299.8,4356144.1,3803,96.7,rockfill,16103.446073661344,106.51822992662596,81.0,-223.0,304.0,3948.7313416562956,
857,686305.5,4356135.9,3802,97.1,rockfill,15352.850186798009,106.8493527479211,82.0,-223.0,305.0,4015.0352530495975,
867,686311.2,4356127.7,3801,97.1,rockfill,14527.302839481466,105.4476243455731,82.0,-223.0,305.0,4039.8574662056008,
877,686316.9,4356119.5,3800,97.7,rockfill,15320.405677607727,104.48558803849232,82.0,-225.0,307.0,4015.0770383767626,
886,686324.3,4356114.1,3800,97.5,rockfill,14870.945589186027,103.45262424660655,83.0,-223.0,306.0,4161.249891593999,
896,686330.2,4356106.1,3800,97.7,rockfill,15296.302708053874,101.80125747799889,85.0,-229.0,314.0,4234.295517039065,
906,686339.3,4356102.3,3802,97.0,rockfill,17838.796253285785,102.62984027036168,83.0,-246.0,329.0,4134.786388797318,
916,686348.7,4356098.8,3802,97.0,rockfill,15518.90348105229,102.96345086380688,83.0,-235.0,318.0,4132.287960965522,
926,686356.5,4356093.0,3802,97.0,rockfill,12666.44211240199,104.82078016429568,85.0,-216.0,301.0,4131.362365186886,
936,686363.6,4356085.9,3801,97.1,rockfill,10903.2040658042,104.6197204544992,84.0,-140.0,224.0,4003.678887685669,
946,686370.6,4356078.8,3804,96.4,rockfill,10024.322952686258,101.26019472575854,81.0,-122.0,203.0,3844.137429438077,
956,686377.6,4356071.7,3800,97.7,rockfill,12490.025717996403,99.88989805908909,83.0,-237.0,320.0,4043.9293651594244,
962,686383.6,4356073.6,3799,97.8,rockfill,11026.728864978995,99.87640861211321,79.0,-135.0,214.0,3641.726791154906,
972,686385.0,4356083.4,3799,97.7,rockfill,10016.771879458633,102.28422041486397,78.0,-113.0,191.0,3809.9823174323883,
982,686385.9,4356093.3,3800,97.5,rockfill,10712.606654615129,103.14203489265674,79.0,-118.0,197.0,3827.6127458403207,
992,686388.3,4356103.0,3797,98.5,rockfill,11570.56667893846,105.19792774444431,78.0,-125.0,203.0,3836.710947094012,
1002,686390.9,4356112.6,3795,99.0,rockfill,12160.673102463763,106.08589954246577,78.0,-131.0,209.0,3856.817799164981,
1012,686393.5,4356122.2,3797,98.5,rockfill,12797.81615161532,106.02006802177812,79.0,-135.0,214.0,3902.130166352472,
1022,686396.1,4356131.9,3799,97.9,rockfill,13383.177071301749,103.19648351377873,82.0,-141.0,223.0,3978.7379158134127,
1032,686398.7,4356141.5,3798,98.2,rockfill,13980.882871079257,102.3357645974952,85.0,-146.0,231.0,4066.458542584561,
1042,686401.3,4356151.2,3797,98.5,rockfill,14626.392562255776,102.5789229977745,91.0,-151.0,242.0,4199.4978898860145,
1052,686403.9,4356160.8,3800,97.7,rockfill,15593.676512279415,102.92547882008807,95.0,-160.0,255.0,4309.920151147298,
1062,686407.5,4356170.0,3800,97.6,rockfill,16728.680200486644,102.32683864695082,96.0,-173.0,269.0,4373.73300824403,
1072,686411.7,4356179.1,3801,97.4,rockfill,17660.759309039513,101.75325957044402,102.0,-182.0,284.0,4570.562614321306,
1081,686415.8,4356188.2,3801,97.2,rockfill,18591.56494644725,101.50560543688789,109.0,-189.0,298.0,4919.275947161185,
1091,686419.9,4356197.3,3799,97.8,rockfill,20621.750400405574,103.55431697717768,106.0,-218.0,324.0,4984.94191659196,
1101,686426.1,4356204.8,3800,97.4,rockfill,26750.662722290203,105.8783541312705,96.0,-300.0,396.0,4627.973986968998,
1111,686434.3,4356209.5,3801,97.1,rockfill,20435.198377818797,106.34846331835229,100.0,-215.0,315.0,4901.409857333829,
1121,686444.2,4356207.8,3803,96.6,rockfill,18729.069823038837,106.8340601432476,120.0,-177.0,297.0,5423.99803724428,
1131,686454.0,4356206.1,3800,97.6,rockfill,17756.867365497135,107.97578011080554,110.0,-174.0,284.0,4899.229312885479,
1141,686463.8,4356204.4,3801,97.2,rockfill,16814.121927084583,108.45477342354866,101.0,-171.0,272.0,4501.388665427041,
1151,686473.7,4356202.7,3800,97.6,rockfill,16030.738427400827,108.56506369183194,93.0,-167.0,260.0,4223.188017227377,
1161,686483.5,4356201.0,3798,98.0,rockfill,15185.82274314186,108.37173644306495,87.0,-163.0,250.0,4072.153038165262,
1171,686493.3,4356199.3,3797,98.3,rockfill,14532.513631939317,106.83280326204681,83.0,-158.0,241.0,4047.0116962976736,
1181,686503.2,4356197.6,3796,98.7,rockfill,13928.001108832736,105.95497678360175,82.0,-152.0,234.0,4052.0505971951425,
1190,686513.0,4356196.0,3798,98.3,rockfill,13473.960855502066,106.2635106261007,81.0,-148.0,229.0,4044.406204854321,
1200,686522.8,4356194.3,3800,97.6,rockfill,12984.398271682945,105.93225386607764,82.0,-144.0,226.0,4015.0583798955904,
1210,686532.7,4356192.6,3801,97.1,rockfill,12398.431998557106,103.02367901869798,83.0,-137.0,220.0,4003.938052150289,
1220,686542.3,4356190.3,3801,97.4,rockfill,11656.854975922035,103.5543823252167,83.0,-124.0,207.0,4033.2606339949025,
1230,686551.3,4356185.9,3801,97.2,rockfill,10965.424115714937,101.98299603760006,83.0,-118.0,201.0,4011.121480147479,
1240,686560.3,4356181.5,3800,97.6,rockfill,10198.341524005104,103.37838719994966,83.0,-111.0,194.0,4068.2355038625956,
1250,686567.4,4356174.6,3798,98.1,rockfill,9517.001472173552,102.62246550315263,83.0,-104.0,187.0,4032.445883835122,
1260,686574.4,4356167.5,3796,98.8,rockfill,9130.982808491615,101.64441644531712,81.0,-102.0,183.0,3936.7958674728384,
1270,686581.8,4356161.0,3800,97.6,rockfill,9208.72804046494,100.27602764959533,79.0,-106.0,185.0,3867.59101678896,
1280,686591.2,4356157.5,3800,97.7,rockfill,9348.081007183086,100.00453761107406,82.0,-110.0,192.0,3988.523332140939,
1290,686600.5,4356154.0,3799,97.8,rockfill,9445.571848908192,99.0850771646642,84.0,-113.0,197.0,4081.744728859593,
1294,686604.6,4356154.8,3798,98.1,rockfill,9360.561532142925,98.81248047358918,105.0,-87.0,192.0,5170.6174099857435,
1304,686599.4,4356163.3,3800,97.5,rockfill,8746.33069912521,100.11335762087015,87.0,-89.0,176.0,4055.4608345933275,
1314,686594.1,4356171.8,3801,97.2,rockfill,9042.811900098619,101.75984065469333,90.0,-92.0,182.0,4120.4799526590705,
1324,686588.9,4356180.3,3803,96.6,rockfill,9347.336890335304,101.5421979995499,95.0,-97.0,192.0,4190.597590664474,
1334,686583.7,4356188.8,3800,97.4,rockfill,9969.269481150764,102.43183105092612,91.0,-108.0,199.0,4195.830396705754,
1344,686581.4,4356198.4,3802,97.0,rockfill,11114.918469725983,102.33664323294101,90.0,-127.0,217.0,4149.982023787069,
1354,686579.3,4356208.2,3803,96.7,rockfill,11895.67858325973,102.2602735750861,92.0,-138.0,230.0,4172.389640973252,
1364,686577.3,4356218.0,3801,97.2,rockfill,11950.279884632277,104.42019650394923,96.0,-131.0,227.0,4227.420723524508,
1374,686572.9,4356226.8,3800,97.5,rockfill,13387.11346790825,105.71810300325296,96.0,-166.0,262.0,4352.787761667573,
1384,686573.1,4356236.7,3800,97.7,rockfill,16993.77062589894,101.20583688290412,94.0,-248.0,342.0,4267.867126478761,
1394,686573.1,4356246.6,3800,97.6,rockfill,13527.315001166062,100.46517042233495,93.0,-145.0,238.0,4265.391122169397,
1404,686565.9,4356253.5,3800,97.5,rockfill,12782.555389667199,101.26480099567198,102.0,-125.0,227.0,4596.763608708759,
1414,686559.2,4356260.8,3798,98.1,rockfill,13648.187561139988,104.03784917316511,101.0,-136.0,237.0,4596.202183825668,
1424,686554.1,4356269.4,3800,97.5,rockfill,14508.15837643887,103.03707517387397,102.0,-154.0,256.0,4637.152419680326,
1434,686548.6,4356277.6,3800,97.4,rockfill,14498.40646383397,102.49579041381662,113.0,-140.0,253.0,4953.5726601162,
1444,686541.0,4356284.0,3802,96.9,rockfill,15068.672615955373,104.8771906343618,117.0,-150.0,267.0,5127.654826247065,
1453,686535.9,4356292.2,3801,97.1,rockfill,18083.91484015722,104.6678088384217,107.0,-226.0,333.0,4917.360023739056,
1463,686533.0,4356301.7,3801,97.1,rockfill,19941.97520046034,105.87458101943344,107.0,-230.0,337.0,4923.547260153596,
1473,686529.4,4356310.8,3800,97.6,rockfill,20133.191305928063,107.04634107005586,114.0,-229.0,343.0,5124.922334744146,
1482,686525.5,4356319.2,3800,97.5,rockfill,22314.463641643048,107.92806763950762,113.0,-232.0,345.0,5174.955114447441,
1492,686524.0,4356329.1,3800,97.6,rockfill,23452.99525888287,105.80386241795054,114.0,-234.0,348.0,5279.6289084862465,
1502,686520.8,4356338.5,3799,97.8,rockfill,23573.67377671999,106.05007561170692,127.0,-233.0,360.0,5652.528110163341,
1512,686517.3,4356347.8,3800,97.7,rockfill,24220.62181056317,103.99894446006692,135.0,-233.0,368.0,5962.446529399626,
1522,686513.7,4356357.1,3799,97.7,rockfill,24751.605010922343,102.20907344563989,144.0,-233.0,377.0,6469.292120693005,
1532,686509.3,4356366.0,3799,97.8,rockfill,25024.42388290105,103.35270899023294,145.0,-234.0,379.0,7219.324176917398,
1542,686503.6,4356374.2,3798,98.0,rockfill,25260.87384689681,102.91282039141424,145.0,-234.0,379.0,7563.176047521509,
1552,686497.9,4356382.4,3800,97.6,rockfill,25936.457922966078,101.36028816864291,145.0,-233.0,378.0,7746.358664148273,
1562,686492.2,4356390.6,3800,97.5,rockfill,26241.04334050604,100.83126681955468,145.0,-232.0,377.0,7907.873889657138,
1572,686486.5,4356398.8,3801,97.3,rockfill,26416.19053468561,100.38198576278478,145.0,-231.0,376.0,8086.294236687286,
1582,686480.8,4356407.0,3798,98.1,rockfill,26349.772789870294,99.05222713442708,146.0,-231.0,377.0,8263.006494371499,
1592,686475.1,4356415.2,3800,97.6,rockfill,26694.99082525895,99.5115912884969,147.0,-244.0,391.0,8222.168220011143,
1601,686474.6,4356424.8,3801,97.1,rockfill,28740.68296856107,98.60665107810223,155.0,-270.0,425.0,8087.739884922306,
1611,686475.1,4356434.8,3801,97.3,rockfill,30819.663139815668,98.38044105749759,144.0,-324.0,468.0,7476.147300095523,
1620,686478.9,4356443.0,3800,97.5,rockfill,20921.067434594366,98.35806928083275,148.0,-275.0,423.0,7374.651599832445,
1630,686488.6,4356441.6,3800,97.6,rockfill,22869.317583962395,98.6809875445042,201.0,-178.0,379.0,12298.973779783184,
1640,686498.3,4356439.6,3800,97.5,rockfill,22126.81018516798,99.0253466020115,202.0,-177.0,379.0,11838.174059240853,
1650,686508.1,4356437.6,3799,97.9,rockfill,21242.118932066394,99.72279232611868,202.0,-176.0,378.0,11273.895809009082,
1660,686517.8,4356435.4,3800,97.5,rockfill,20797.00069412047,100.32017413574795,202.0,-181.0,383.0,11410.43651731682,
1670,686526.9,4356431.2,3798,98.1,rockfill,20271.695802100534,100.20534951876698,202.0,-173.0,375.0,11451.427465356273,
1680,686536.0,4356427.1,3798,98.1,rockfill,19433.999911294166,99.99603870568694,201.0,-167.0,368.0,10898.9846970022,
1690,686545.1,4356423.0,3799,97.7,rockfill,18589.786486545723,99.96409752792692,201.0,-161.0,362.0,10334.101317932444,
1700,686554.2,4356418.9,3800,97.6,rockfill,16523.547307286914,99.14921548002371,197.0,-177.0,374.0,7978.492632556487,
1710,686564.1,4356419.6,3800,97.6,rockfill,15027.744321397538,100.5431528073932,171.0,-175.0,346.0,6440.494894291136,
1720,686573.9,4356418.1,3799,97.8,rockfill,14803.811362582052,102.02709680178259,198.0,-167.0,365.0,6810.1639113403935,
1730,686583.6,4356416.0,3800,97.7,rockfill,13555.817330068126,102.37367593578915,136.0,-177.0,313.0,5540.195609943117,
1740,686593.3,4356417.9,3798,98.2,rockfill,13145.5275055247,101.96709046712317,109.0,-171.0,280.0,4998.646598335672,
1750,686603.0,4356420.4,3799,97.9,rockfill,12634.242035942787,100.18180947969813,105.0,-170.0,275.0,4836.658028464033,
1760,686612.7,4356422.8,3799,97.8,rockfill,15330.047116923046,98.32615578577338,99.0,-232.0,331.0,4882.733626231864,
1766,686610.3,4356428.0,3802,96.9,rockfill,14505.167821137637,99.15133403636833,113.0,-232.0,345.0,5274.442596642307,
1776,686602.7,4356434.5,3801,97.4,rockfill,14719.58445678647,100.41487326358879,123.0,-228.0,351.0,5463.702085275258,
1785,686596.1,4356441.9,3799,97.7,rockfill,16183.22246565538,99.86732600524078,118.0,-253.0,371.0,5427.600666804546,
1795,686591.2,4356450.6,3799,97.8,rockfill,16591.970703291285,99.80412376373351,117.0,-288.0,405.0,5406.196723684468,
1805,686586.3,4356459.2,3800,97.7,rockfill,16580.536035776473,99.92365191626186,122.0,-291.0,413.0,5501.388446732155,
1815,686581.3,4356467.9,3798,98.1,rockfill,16606.940692517135,99.69901115699486,129.0,-293.0,422.0,5643.231102061092,
1825,686576.4,4356476.6,3801,97.4,rockfill,16724.902547608017,99.65150330620918,136.0,-294.0,430.0,5825.841804826242,
1835,686571.5,4356485.3,3799,97.7,rockfill,17240.278339242133,99.78213278156159,135.0,-302.0,437.0,5917.2002113012495,
1845,686568.0,4356494.5,3800,97.5,rockfill,19034.308178458792,99.40881783829605,130.0,-312.0,442.0,5914.632387899739,
1855,686565.4,4356504.2,3801,97.3,rockfill,20154.171047583608,99.2243192677065,134.0,-317.0,451.0,6041.685789267109,
1865,686562.7,4356513.8,3801,97.2,rockfill,20846.24086281602,99.49669565643717,141.0,-319.0,460.0,6274.851456350175,
1875,686560.1,4356523.4,3799,97.8,rockfill,21711.250469143924,99.76305569117767,140.0,-327.0,467.0,6366.460806254669,
1885,686559.1,4356533.2,3800,97.6,rockfill,22394.975652638903,99.6796308295402,129.0,-361.0,490.0,6274.638694887131,
1895,686559.9,4356543.1,3802,97.0,rockfill,22357.22311900942,98.5988333450498,128.0,-400.0,528.0,6324.488687091989,
1905,686560.7,4356553.1,3800,97.5,rockfill,23306.60752060758,98.38999044457273,120.0,-341.0,461.0,6273.198839082843,
1913,686567.0,4356558.1,3799,97.7,rockfill,18950.92881671595,98.8174611599054,153.0,-183.0,336.0,8134.648771733195,
1923,686576.5,4356555.1,3800,97.5,rockfill,18563.33760660221,98.0574480872715,151.0,-178.0,329.0,8100.283545545926,
1933,686586.1,4356557.8,3800,97.4,rockfill,18085.759269234106,98.99478992627633,153.0,-178.0,331.0,7837.440941508771,
1943,686595.3,4356554.7,3800,97.6,rockfill,17114.306081744395,99.48057039649052,154.0,-165.0,319.0,8086.49626158355,
1951,686603.3,4356553.4,3800,97.5,rockfill,17200.243744916617,99.32389207742085,128.0,-212.0,340.0,5758.968163570971,
1961,686607.1,4356562.6,3799,97.8,rockfill,18061.387121168933,100.15010220444333,122.0,-298.0,420.0,5544.792963547908,
1971,686610.9,4356571.8,3800,97.4,rockfill,17968.25733895585,100.39970263799046,126.0,-283.0,409.0,5802.395113268914,
1981,686614.8,4356581.1,3800,97.5,rockfill,18145.16192874791,100.42379502485937,128.0,-276.0,404.0,6109.432353975552,
1991,686618.2,4356590.3,3800,97.6,rockfill,18569.411452234748,99.05654024095338,125.0,-275.0,400.0,6457.27661987024,
2001,686618.2,4356600.3,3801,97.3,rockfill,18441.025617217856,99.45846340217031,129.0,-226.0,355.0,6697.7584439349985,
2011,686618.1,4356610.3,3801,97.3,rockfill,18949.108118115182,98.96733008231922,130.0,-253.0,383.0,6813.689334238905,
2020,686619.3,4356619.8,3800,97.4,rockfill,20132.739961973442,98.79250600215164,131.0,-232.0,363.0,6803.740506581289,
2030,686626.5,4356626.6,3800,97.5,rockfill,15959.664360608516,99.61418621969028,121.0,-167.0,288.0,6026.949331344345,
2040,686636.4,4356627.7,3800,97.6,rockfill,15063.399516503388,99.37461626285426,130.0,-162.0,292.0,6341.869691010385,
2050,686646.2,4356627.5,3801,97.3,rockfill,14671.544714430738,99.50978651399578,135.0,-163.0,298.0,6483.989201369991,
2060,686655.9,4356625.1,3800,97.4,rockfill,14271.497558987248,99.24112042904562,148.0,-155.0,303.0,6920.717819832956,
2069,686663.9,4356619.8,3802,96.8,rockfill,14062.870623985418,99.24631312091947,172.0,-129.0,301.0,7428.681982710199,
2079,686670.9,4356612.7,3801,97.2,rockfill,13690.308598503925,99.82475515312717,175.0,-122.0,297.0,7380.630581928286,
2089,686678.0,4356605.6,3800,97.6,rockfill,12829.804209350832,98.60863459523853,153.0,-126.0,279.0,6459.312908505181,
2094,686682.7,4356604.5,3800,97.4,rockfill,15893.48543481727,98.3551721315257,109.0,-212.0,321.0,5291.311616353858,
2104,686683.2,4356614.5,3800,97.4,rockfill,15871.651307905242,99.35203024040038,106.0,-221.0,327.0,5245.538830455667,
2114,686688.9,4356622.5,3800,97.4,rockfill,16631.9319286955,99.02717075216879,107.0,-234.0,341.0,5305.714124187991,
2122,686688.8,4356630.2,3799,97.7,rockfill,13790.223586736314,99.33303431685499,108.0,-175.0,283.0,5283.490465487373,
